secret,question,ig
backpack,Guesser said: Is the object used to support the back or spine?,0.002192578947195045
backpack,Guesser said: Is the object a back support cushion or a lumbar roll?,0.0028133764601534494
backpack,Guesser said: Is the object something that can be worn?,0.002192578947195045
backpack,Guesser said: Is the object a back brace?,0.0028133764601534494
backpack,Guesser said: Is the object a corset?,0.0028133764601534494
backpack,Guesser said: I'm going to take a guess that the object is a scarf.?,0.0028133764601534494
backpack,Guesser said: Does the object have any straps or buckles?,0.002192578947195045
backpack,Guesser said: Is the object used for medical or therapeutic purposes?,0.0028133764601534494
backpack,Guesser said: Is the object related to posture correction?,0.0028133764601534494
backpack,Guesser said: Is the object used for athletic or fitness activities?,0.002192578947195045
backpack,Guesser said: Is the object a type of athletic supporter or jockstrap?,0.0028133764601534494
bag,Guesser said: Is the object you are thinking of something that can be held in your hand?,0.002192578947195045
bag,Guesser said: Is the object man-made?,0.002192578947195045
bag,Guesser said: Is the object used for entertainment?,0.0028133764601534494
bag,Guesser said: Is the object used for a specific task?,0.002192578947195045
bag,Guesser said: Is the object electronic?,0.0028133764601534494
bag,Guesser said: Is the object used primarily with food or drink?,0.0028133764601534494
bag,Guesser said: Is the object commonly found in most households?,0.002192578947195045
bag,Guesser said: Is the object used for cleaning or hygiene?,0.0028133764601534494
bag,Guesser said: Is the object made primarily of plastic?,0.002192578947195045
bag,Guesser said: My guess is that the object is a toothbrush. ?,5.296363719153874e-05
bag,uesser said: Does the object have moving parts?,0.0028133764601534494
bag,uesser said: Is the object used for storage or organization?,0.002192578947195045
bag,esser said: Is the object a container?,0.002192578947195045
bag,sser said: My guess is that the object is a plastic storage bin. ?,5.296363719153874e-05
bag,er said: Is the object used to store small items?,0.002192578947195045
bag,ser said: Is the object a plastic cup?,0.0028133764601534494
bag,ser said: Is the object a pill bottle?,0.0028133764601534494
bag,"r said: My guess is that the object is a plastic container used to store small items such as buttons, safety pins, or beads.?",0.0028133764601534494
bag,said: Is the object used to store items that are used for a specific task or function?,0.002192578947195045
bag,id: Is the object used to store items related to sewing or crafting?,0.0028133764601534494
bag,: My guess is that the object is a film canister.?,0.0028133764601534494
bag,"Is the object used to store items that are used for personal grooming, but is not a toothbrush?",0.0028133764601534494
bag,the object used to store items that are related to a hobby?,0.002192578947195045
bag,My guess is that the object is a tackle box.?,0.0028133764601534494
bag,es the object have a lid or a way to close it?,0.002192578947195045
bag,s the object used to store small parts or pieces related to a specific hobby?,0.002192578947195045
bag,guess is that the object is a small plastic parts container used for model building.?,0.0028133764601534494
bag,the object used to store items related to a hobby that involves creativity or art?,0.002192578947195045
bag,guess is that the object is a plastic container used to store paint.?,0.0028133764601534494
bag,he object used to store items that are used to create or make something?,0.002192578947195045
bag,bject used to store items that are used to draw or color?,0.002192578947195045
bag,ess is that the object is a crayon box.?,0.0028133764601534494
bag,es the object have separate compartments or dividers to organize the items inside?,0.002192578947195045
bag,guess is that the object is a pencil case.?,0.0028133764601534494
bag,"e object used to store items such as markers, colored pencils, or pens?",0.002192578947195045
bag,guess is that the object is a marker box.?,0.0028133764601534494
bag,object used to store a variety of art supplies?,0.002192578947195045
bag,uess is that the object is a plastic storage box for art supplies.?,0.0028133764601534494
bag,"esser said: Is the object a small container used to store a specific type of art supply, such as paints, brushes, or colored pencils?",0.0028133764601534494
bag,ser said: Does the object have a specific design or shape that makes it suitable for storing art supplies?,0.002192578947195045
bag,"r said: My guess is that the object is a plastic container shaped like a box with separate compartments to store different types of art supplies, such as a box specifically designed to store colored pencils, markers, or other drawing tools.?",0.0028133764601534494
bag,aid: Does the object have a hinged lid or a way to open and close it that allows easy access to the contents?,0.002192578947195045
bag,guess is that the object is a plastic pencil box with a hinged lid.?,0.0028133764601534494
bag,aid: Is the object made of a type of plastic that is flexible or soft to the touch?,0.002192578947195045
bag,"aid: My guess is that the object is a plastic case used to store art supplies, such as a flexible plastic pouch or a soft plastic container with a zipper or a Velcro closure.?",0.0028133764601534494
bag,d: Does the object have a transparent or semi-transparent material that allows the contents to be visible from the outside?,0.0028133764601534494
bag,"d: My guess is that the object is a small, soft plastic container with a hinged lid, used to store small art supplies such as beads, buttons, or other small items.?",0.0028133764601534494
bag,Is the object used to store items that are used by children?,0.002192578947195045
bag,y guess is that the object is a plastic container used to store crayons.?,0.0028133764601534494
bag,s the object used to store items that are used for coloring or drawing?,0.0028133764601534494
bagpipe,Guesser said: Is the object you are thinking of something that can be held in your hand?,0.002192578947195045
bagpipe,Guesser said: Is the object man-made?,0.002192578947195045
bagpipe,Guesser said: Does the object have moving parts?,0.002192578947195045
bagpipe,Guesser said: Is the object used for entertainment?,0.002192578947195045
bagpipe,Guesser said: Is the object electronic?,0.0028133764601534494
bagpipe,Guesser said: I'm going to guess that the object is a yo-yo. ?,5.296363719153874e-05
bagpipe,uesser said: Is the object used primarily with the hands?,0.002192578947195045
bagpipe,uesser said: Does the object make a sound when it is used?,0.002192578947195045
bagpipe,esser said: I'm going to guess that the object is a harmonica. ?,5.296363719153874e-05
bagpipe,sser said: Does the object have strings?,0.0028133764601534494
bagpipe,er said: I'm going to guess that the object is a deck of cards.?,0.0028133764601534494
bagpipe,ser said: Is the object used primarily for a single type of game or activity?,0.002192578947195045
bagpipe,ser said: Does the object have a distinct or unusual shape?,0.002192578947195045
bagpipe,r said: I'm going to guess that the object is a kaleidoscope.?,0.0028133764601534494
bagpipe,said: Is the object used by only one person at a time?,0.002192578947195045
bagpipe,id: I'm going to guess that the object is a top.?,0.0028133764601534494
bagpipe,Is the object made primarily of plastic?,0.0028133764601534494
bagpipe,r said: I'm going to guess that the object is a ball.?,0.0028133764601534494
bagpipe,ser said: Does the object have a distinct smell or scent?,0.002192578947195045
bagpipe,ser said: Is the object related to magic or illusion?,0.0028133764601534494
bagpipe,r said: I'm going to guess that the object is a pipe.?,0.0028133764601534494
bagpipe,r said: Is the object used primarily by adults?,0.002192578947195045
bagpipe,said: I'm going to guess that the object is a cigar.?,0.0028133764601534494
bagpipe,said: Does the object have a hole or cavity in it?,0.002192578947195045
bagpipe,said: I'm going to guess that the object is a flute.?,0.0028133764601534494
bagpipe,ser said: Is the object related to a hobby?,0.002192578947195045
bagpipe,r said: Does the object require practice or skill to use?,0.002192578947195045
bagpipe,r said: I'm going to guess that the object is a violin.?,0.0028133764601534494
bagpipe,r said: Is the object used to create a visual work of art?,0.0028133764601534494
bagpipe,said: I'm going to guess that the object is a paintbrush.?,0.0028133764601534494
bagpipe,said: Is the object used to create a three-dimensional work of art?,0.0028133764601534494
bagpipe,id: Does the object have a cultural or symbolic significance?,0.002192578947195045
bagpipe,said: I'm going to guess that the object is a mask.?,0.0028133764601534494
bagpipe,ser said: Does the object have a connection to a specific holiday or celebration?,0.002192578947195045
bagpipe,r said: Is the object traditionally used during the Christmas season?,0.0028133764601534494
bagpipe,said: I'm going to guess that the object is a menorah.?,0.0028133764601534494
bagpipe,id: Does the object have a connection to food or drink?,0.0028133764601534494
bagpipe,said: I'm going to guess that the object is a pumpkin.?,0.0028133764601534494
bagpipe,said: Is the object used in a competitive activity?,0.002192578947195045
bagpipe,ser said: Does the object have a connection to a sport?,0.002192578947195045
bagpipe,r said: I'm going to guess that the object is a baseball.?,0.0028133764601534494
bagpipe,said: Is the object used in a team sport?,0.0028133764601534494
bagpipe,id: I'm going to guess that the object is a golf ball.?,0.0028133764601534494
bagpipe,said: Does the object have a connection to a combat or martial art?,0.002192578947195045
bagpipe,ser said: I'm going to guess that the object is a sword.?,0.0028133764601534494
bagpipe,r said: Is the object used in a traditional or historical martial art?,0.0028133764601534494
bagpipe,: Does the object have a connection to a modern martial art?,0.0028133764601534494
bagpipe,r said: Does the object have a connection to boxing?,0.0028133764601534494
bagpipe,id: I'm going to guess that the object is a punching bag.?,0.0028133764601534494
bagpipe,id: Is the object worn on the body?,0.002192578947195045
ball,Guesser said: Is the object you are thinking of something that can be held in your hand?,0.002192578947195045
ball,Guesser said: Is the object man-made?,0.002192578947195045
ball,Guesser said: Does the object have buttons or controls?,0.0028133764601534494
ball,Guesser said: Is the object used for entertainment?,0.002192578947195045
ball,Guesser said: Is the object electronic?,0.0028133764601534494
ball,Guesser said: Is the object a toy?,0.002192578947195045
ball,Guesser said: Is the object a ball?,0.007656594399790606
balloon,Guesser said: Is the object you are thinking of something that can be held in one's hand?,0.002192578947195045
balloon,Guesser said: Is the object you are thinking of man-made?,0.002192578947195045
balloon,Guesser said: Does the object have buttons or controls?,0.0028133764601534494
balloon,Guesser said: Is the object used for a specific purpose or function?,0.002192578947195045
balloon,Guesser said: Is the object used for a purpose related to food or drink?,0.0028133764601534494
balloon,Guesser said: Is the object made primarily of plastic?,0.002192578947195045
balloon,Guesser said: Is the object used for personal grooming or hygiene?,0.0028133764601534494
balloon,Guesser said: Does the object have a distinct or unusual shape?,0.002192578947195045
balloon,Guesser said: Is the object a toy?,0.002192578947195045
balloon,"Guesser said: Is the object a squeeze toy, such as a stress ball?",0.0028133764601534494
balloon,Guesser said: Is the object a figurine?,0.0028133764601534494
balloon,Guesser said: Does the object make a sound when it is played with?,0.002192578947195045
balloon,Guesser said: Is the object a whistle?,0.0028133764601534494
balloon,Guesser said: Is the object a musical instrument?,0.0028133764601534494
balloon,Guesser said: Does the object have moving parts?,0.0028133764601534494
balloon,"Guesser said: Is the object a squeaky toy, such as a rubber chicken?",0.0028133764601534494
balloon,Guesser said: Is the object electronic?,0.0028133764601534494
balloon,Guesser said: Is the object a rattle?,0.0028133764601534494
balloon,Guesser said: Does the object have a hole in it?,0.002192578947195045
balloon,Guesser said: Is the object a kazoo?,0.0028133764601534494
balloon,Guesser said: Is the object a harmonica?,0.0028133764601534494
balloon,"Guesser said: I am going to take a guess, the object you are thinking of is a drum.?",3.699176193450171e-05
balloon,"uesser said: Is the object a shaker instrument, such as maracas?",0.0028133764601534494
balloon,"uesser said: I am going to take a guess, the object you are thinking of is a flute?",0.0028133764601534494
balloon,"esser said: Is the object a type of noisemaker, such as a horn?",0.0028133764601534494
balloon,"sser said: I am going to take a guess, the object you are thinking of is a xylophone?",0.0028133764601534494
balloon,"sser said: Is the object a type of percussion instrument, such as a tambourine?",0.0028133764601534494
balloon,"ser said: I am going to take a guess, the object you are thinking of is a bell?",0.0028133764601534494
balloon,er said: Is the object used by blowing air through it to produce sound?,0.0028133764601534494
balloon,"said: I am going to take a guess, the object you are thinking of is a castanet?",0.0028133764601534494
balloon,"uesser said: Is the object a type of instrument that you shake to produce sound, such as a egg shaker?",0.0028133764601534494
balloon,"esser said: I am going to take a guess, the object you are thinking of is a slide whistle?",0.0028133764601534494
balloon,"sser said: Does the object produce sound when air passes through the hole in it, such as when you blow across the top of a bottle?",0.0028133764601534494
balloon,"ser said: Is the object a type of instrument that you pluck or strum to produce sound, such as a ukulele?",0.0028133764601534494
balloon,"r said: I am going to take a guess, the object you are thinking of is a chime?",0.0028133764601534494
balloon,said: Does the object have a distinct sound associated with a particular animal?,0.0028133764601534494
balloon,"sser said: I am going to take a guess, the object you are thinking of is a triangle?",0.0028133764601534494
balloon,sser said: Is the object commonly used by children to make noise?,0.002192578947195045
balloon,"sser said: I am going to take a guess, the object you are thinking of is a party blower?",0.0028133764601534494
balloon,"ser said: Does the object produce a loud, sharp noise when used?",0.0028133764601534494
balloon,"said: I am going to take a guess, the object you are thinking of is a kazoos cousin, a party favor that makes a sound when you blow across it, such as a New Year's noise maker?",0.0028133764601534494
balloon,sser said: Is the object a type of noise maker that is commonly used at sporting events?,0.0028133764601534494
balloon,"ser said: I am going to take a guess, the object you are thinking of is a whoopee cushion?",0.0028133764601534494
balloon,"said: Does the object have a simple, repetitive sound?",0.002192578947195045
balloon,"sser said: I am going to take a guess, the object you are thinking of is a baby rattle?",0.0028133764601534494
balloon,sser said: Is the object made of a single piece of plastic?,0.002192578947195045
balloon,"ser said: I am going to take a guess, the object you are thinking of is a clicker?",0.0028133764601534494
balloon,"said: Is the object used by children to make a repetitive sound, such as a clicking or clacking noise?",0.0028133764601534494
balloon,"ser said: I am going to take a guess, the object you are thinking of is a bubble maker?",0.0028133764601534494
balloon,"said: Does the object have a small, confined space inside it that produces the sound?",0.002192578947195045
bandage,Guesser said: Is the object you are thinking of something that can be held in your hand?,0.002192578947195045
bandage,Guesser said: Is the object you are thinking of man-made?,0.002192578947195045
bandage,Guesser said: Does the object have buttons or controls?,0.0028133764601534494
bandage,Guesser said: Is the object used for a specific purpose or function?,0.002192578947195045
bandage,Guesser said: Is the object related to food or drink in any way?,0.0028133764601534494
bandage,Guesser said: Is the object used for personal grooming or hygiene?,0.0028133764601534494
bandage,Guesser said: Is the object made primarily of plastic?,0.0028133764601534494
bandage,Guesser said: Is the object made of fabric or textile?,0.002192578947195045
bandage,Guesser said: Is the object a piece of clothing?,0.0028133764601534494
bandage,Guesser said: Is the object used to carry or hold other objects?,0.0028133764601534494
bandage,Guesser said: Is the object a towel?,0.0028133764601534494
bandage,"Guesser said: Is the object a decorative item, such as a throw pillow or a wall hanging?",0.0028133764601534494
bandage,Guesser said: Is the object a type of bag or pouch?,0.0028133764601534494
bandage,Guesser said: Is the object used for cleaning or wiping?,0.0028133764601534494
bandage,"Guesser said: Is the object a type of cloth used for a specific task, such as a napkin or a cloth for polishing?",0.002192578947195045
bandage,"Guesser said: Is the object a cloth used for polishing or cleaning a specific type of surface, such as a glass cloth or a silver cloth?",0.0028133764601534494
bandage,Guesser said: Is the object a napkin?,0.0028133764601534494
bandage,Guesser said: Is the object a cloth used for dusting?,0.0028133764601534494
bandage,Guesser said: Is the object a cloth used in a workshop or for a craft?,0.0028133764601534494
bandage,Guesser said: Is the object a cloth used for cleaning up spills or wiping down surfaces?,0.0028133764601534494
bandage,Guesser said: Is the object a microfiber cloth?,0.0028133764601534494
bandage,Guesser said: Is the object a cloth used for a task related to babies or young children?,0.0028133764601534494
bandage,Guesser said: Is the object a cloth used for a task related to pets?,0.0028133764601534494
bandage,Guesser said: Is the object a cloth used for a task related to sports or fitness?,0.002192578947195045
bandage,Guesser said: Is the object a sweatband?,0.0028133764601534494
bandage,Guesser said: Is the object a gym towel?,0.0028133764601534494
bandage,Guesser said: Is the object a cloth used to wipe sweat during exercise?,0.0028133764601534494
bandage,Guesser said: Is the object a headband?,0.0028133764601534494
bandage,Guesser said: Is the object an athletic sock?,0.0028133764601534494
bandage,Guesser said: Is the object a type of cloth used to protect or support a specific part of the body during exercise?,0.002192578947195045
bandage,Guesser said: Is the object an elbow or knee sleeve?,0.0028133764601534494
bandage,"Guesser said: Is the object an athletic wrap, such as an ace bandage?",0.007656594399790606
bandanna,Guesser said: Is the object you are thinking of something that can be held in your hand?,0.002192578947195045
bandanna,Guesser said: Is the object man-made?,0.002192578947195045
bandanna,Guesser said: Does the object have buttons or controls?,0.0028133764601534494
bandanna,Guesser said: Is the object used for entertainment?,0.0028133764601534494
bandanna,Guesser said: Is the object used for a specific task?,0.002192578947195045
bandanna,Guesser said: Is the object used primarily with food or drink?,0.0028133764601534494
bandanna,Guesser said: Is the object used for personal grooming?,0.0028133764601534494
bandanna,Guesser said: Is the object made primarily of plastic?,0.0028133764601534494
bandanna,Guesser said: Is the object made primarily of metal?,0.0028133764601534494
bandanna,Guesser said: Is the object made of organic material?,0.002192578947195045
bandanna,Guesser said: Is the object made from wood?,0.0028133764601534494
bandanna,Guesser said: Is the object a type of fabric?,0.002192578947195045
bandanna,Guesser said: Is the object a piece of clothing?,0.002192578947195045
bandanna,Guesser said: Is the object a sock?,0.0028133764601534494
bandanna,Guesser said: Is the object a glove?,0.0028133764601534494
bandanna,Guesser said: Is the object a hat?,0.0028133764601534494
bandanna,Guesser said: Is the object a scarf?,0.002192578947195045
bandanna,Guesser said: Is the object made of wool?,0.0028133764601534494
bandanna,Guesser said: Is the object made of silk?,0.002192578947195045
bandanna,Guesser said: Is the object a silk scarf?,0.0028133764601534494
bandanna,Guesser said: Is the object a tie?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk handkerchief?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk bandana?,0.002192578947195045
bandanna,Guesser said: Am I correct that the object you are thinking of is a silk bandana?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk neckerchief?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk pocket square?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk ascot?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk cravat?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk shawl?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk headband?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk hair tie?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk belt?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk sash?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk cummerbund?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk turban?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk babushka?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk do-rag?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk foulard?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk kerchief?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk fichu?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk gauze?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk garter?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk armband?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk wristband?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk sweatband?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk hairband?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk fillet?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk headscarf?,0.0028133764601534494
bandanna,Guesser said: Is the object a silk bandana again?,0.002192578947195045
bandanna,Guesser said: Am I correct that the object you are thinking of is a silk bandana?,0.0028133764601534494
banjo,Guesser said: Is the object you are thinking of something that can be held in your hand?,0.002192578947195045
banjo,Guesser said: Is the object man-made?,0.002192578947195045
banjo,Guesser said: Does the object have buttons or controls?,0.002192578947195045
banjo,Guesser said: Is the object electronic?,0.0028133764601534494
banjo,Guesser said: Is the object used for entertainment?,0.002192578947195045
banjo,Guesser said: Is the object a game?,0.0028133764601534494
banjo,Guesser said: Is the object used to play music?,0.002192578947195045
banjo,Guesser said: I'm going to take a guess that the object is a harmonica.?,0.0028133764601534494
banjo,Guesser said: Does the object have strings?,0.002192578947195045
banjo,Guesser said: I'm going to take a guess that the object is a guitar.?,0.0028133764601534494
banjo,Guesser said: Does the object have a bow?,0.0028133764601534494
banjo,Guesser said: Is the object a violin?,0.0028133764601534494
banjo,Guesser said: Does the object have more than 4 strings?,0.002192578947195045
banjo,Guesser said: I'm going to take a guess that the object is a ukulele.?,0.0028133764601534494
banjo,Guesser said: Is the object a banjo?,0.007656594399790606
banner,Guesser said: Is the object you are thinking of something that can be held in your hand?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of man-made?,0.002192578947195045
banner,Guesser said: Is the object you are thinking of something that can be found indoors?,0.002192578947195045
banner,Guesser said: Is the object you are thinking of something that serves a functional purpose?,0.002192578947195045
banner,Guesser said: Is the object you are thinking of related to furniture?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of something that can be found in a kitchen?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of something that provides lighting?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of something that can be found in a bedroom?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of something that can be found in a bathroom?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of something that can be found in a living room?,0.002192578947195045
banner,Guesser said: Is the object you are thinking of a television?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of electronic?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of something that can be used for decoration?,0.002192578947195045
banner,Guesser said: Is the object you are thinking of a vase?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of a painting?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of a sculpture?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of a rug?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of something that can be mounted on a wall?,0.002192578947195045
banner,Guesser said: Is the object you are thinking of a clock?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of a mirror?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of a shelf?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of a plaque?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of a picture frame?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of a decorative plate?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of a tapestry?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of something made of fabric?,0.002192578947195045
banner,Guesser said: Is the object you are thinking of a curtain?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of a wall hanging?,0.002192578947195045
banner,Guesser said: Is the object you are thinking of a quilt?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of something that is embroidered?,0.002192578947195045
banner,Guesser said: Is the object you are thinking of a piece of embroidery?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of something that has embroidery on it?,0.002192578947195045
banner,Guesser said: Is the object you are thinking of a wall hanging with embroidery on it?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of something that is typically made by hand?,0.002192578947195045
banner,Guesser said: Is the object you are thinking of a handmade wall hanging with embroidery on it?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of something that is often given as a gift?,0.0028133764601534494
banner,Guesser said: Is the object you are thinking of something that serves as a symbol or representation of something else?,0.002192578947195045
banner,Guesser said: Is the object you are thinking of a flag?,0.002192578947195045
banner,Guesser said: I'm glad I was able to guess it eventually. ?,5.296363719153874e-05
banner,"uesser said: I made a mistake, I thought I guessed it correctly. ?",5.296363719153874e-05
banner,sser said: I will continue guessing. Is the object you are thinking of a national flag?,0.0028133764601534494
banner,esser said: Is the object you are thinking of a flag used for a specific event or occasion?,0.002192578947195045
banner,ser said: Is the object you are thinking of a flag used for a sporting event?,0.0028133764601534494
banner,ser said: Is the object you are thinking of a flag used for a holiday or celebration?,0.0028133764601534494
banner,r said: Is the object you are thinking of a flag used for a wedding?,0.0028133764601534494
banner,r said: Is the object you are thinking of a flag used for a funeral or memorial service?,0.0028133764601534494
banner,said: Is the object you are thinking of a flag used for a protest or demonstration?,0.0028133764601534494
banner,id: Is the object you are thinking of a flag used for a cultural or ethnic celebration?,0.0028133764601534494
banner,r said: Is the object you are thinking of a flag used for a corporate event?,0.0028133764601534494
banner,r said: Is the object you are thinking of a flag used for a personal or family celebration?,0.0028133764601534494
barbell,Guesser said: Is the object you are thinking of something that can be held in your hand?,0.002192578947195045
barbell,Guesser said: Is the object you are thinking of man-made?,0.002192578947195045
barbell,Guesser said: Does the object have buttons or controls that you can press?,0.0028133764601534494
barbell,Guesser said: Is the object used for entertainment?,0.0028133764601534494
barbell,Guesser said: Is the object related to food or drink in any way?,0.0028133764601534494
barbell,Guesser said: Is the object made primarily of plastic?,0.0028133764601534494
barbell,Guesser said: Is the object made primarily of metal?,0.002192578947195045
barbell,Guesser said: Is the object a tool?,0.002192578947195045
barbell,Guesser said: Is the object used for cutting?,0.0028133764601534494
barbell,Guesser said: Does the object have a distinct or unusual shape?,0.002192578947195045
barbell,Guesser said: Is the object a key?,0.0028133764601534494
barbell,Guesser said: Is the object used for a specific task or function?,0.002192578947195045
barbell,Guesser said: Does the object have moving parts?,0.002192578947195045
barbell,Guesser said: Is the object a lock?,0.0028133764601534494
barbell,Guesser said: Is the object commonly found in a workshop or garage?,0.002192578947195045
barbell,Guesser said: Is the object a wrench?,0.0028133764601534494
barbell,Guesser said: Is the object a plier?,0.0028133764601534494
barbell,Guesser said: Is the object a hammer?,0.0028133764601534494
barbell,Guesser said: Is the object used for gripping or holding something?,0.002192578947195045
barbell,Guesser said: Is the object a vice?,0.0028133764601534494
barbell,Guesser said: Is the object a clamp?,0.0028133764601534494
barbell,Guesser said: Is the object a pair of bolt cutters?,0.0028133764601534494
barbell,Guesser said: Is the object a tape measure?,0.0028133764601534494
barbell,Guesser said: Is the object a level?,0.0028133764601534494
barbell,Guesser said: Is the object a socket?,0.0028133764601534494
barbell,Guesser said: Is the object a drill bit?,0.0028133764601534494
barbell,Guesser said: Is the object a screwdriver?,0.0028133764601534494
barbell,Guesser said: Is the object a wire stripper?,0.0028133764601534494
barbell,Guesser said: Is the object a utility knife?,0.0028133764601534494
barbell,Guesser said: Is the object a file?,0.0028133764601534494
barbell,Guesser said: Is the object a hacksaw?,0.0028133764601534494
barbell,Guesser said: Is the object a pipe wrench?,0.0028133764601534494
barbell,Guesser said: Is the object a rope or cable cutter?,0.0028133764601534494
barbell,Guesser said: Is the object a metal snip?,0.0028133764601534494
barbell,Guesser said: Is the object a rivet gun?,0.0028133764601534494
barbell,Guesser said: Is the object a metal shear?,0.0028133764601534494
barbell,Guesser said: Is the object a metal bender?,0.0028133764601534494
barbell,Guesser said: Is the object a pipe cutter?,0.0028133764601534494
barbell,Guesser said: Is the object a tubing cutter?,0.0028133764601534494
barbell,Guesser said: Is the object a reamer?,0.0028133764601534494
barbell,Guesser said: Is the object a metal hole punch?,0.0028133764601534494
barbell,Guesser said: Is the object a metal stamp?,0.0028133764601534494
barbell,Guesser said: Is the object a metal marker?,0.0028133764601534494
barbell,Guesser said: Is the object a metal scribe?,0.0028133764601534494
barbell,Guesser said: Is the object a metal awl?,0.0028133764601534494
barbell,Guesser said: Is the object a metal pick?,0.0028133764601534494
barbell,Guesser said: Is the object a chisel?,0.0028133764601534494
barbell,Guesser said: Is the object a punch?,0.0028133764601534494
barbell,Guesser said: Is the object a metal gouge?,0.0028133764601534494
barbell,Guesser said: Is the object a metal scraper?,0.0028133764601534494
barbwire,Guesser said: Is the object you are thinking of something that can be held in your hand?,0.002192578947195045
barbwire,Guesser said: Is the object you are thinking of man-made?,0.002192578947195045
barbwire,Guesser said: Does the object have buttons or controls of some kind?,0.0028133764601534494
barbwire,Guesser said: Is the object used for a specific purpose or function?,0.002192578947195045
barbwire,Guesser said: Is the object related to food or drink in any way?,0.0028133764601534494
barbwire,Guesser said: Is the object made primarily of plastic?,0.0028133764601534494
barbwire,Guesser said: Is the object used for personal grooming or hygiene?,0.0028133764601534494
barbwire,Guesser said: Is the object made of metal?,0.002192578947195045
barbwire,Guesser said: Is the object a tool of some kind?,0.002192578947195045
barbwire,Guesser said: Is the object used for cutting?,0.002192578947195045
barbwire,Guesser said: Is the object a knife?,0.0028133764601534494
barbwire,Guesser said: Is the object a pair of scissors?,0.0028133764601534494
barbwire,Guesser said: Is the object a saw?,0.0028133764601534494
barbwire,Guesser said: Is the object a razor?,0.0028133764601534494
barbwire,Guesser said: Is the object a utility knife?,0.0028133764601534494
barbwire,Guesser said: Is the object a pruning shear?,0.0028133764601534494
barbwire,Guesser said: Is the object a bolt cutter?,0.0028133764601534494
barbwire,Guesser said: Is the object a wire cutter?,0.0028133764601534494
barbwire,Guesser said: Is the object a nail clipper?,0.0028133764601534494
barbwire,Guesser said: Is the object a hedge clipper?,0.0028133764601534494
barbwire,Guesser said: Is the object a garden shear?,0.0028133764601534494
barbwire,Guesser said: Is the object a tin snip?,0.0028133764601534494
barbwire,Guesser said: Is the object a lopper?,0.0028133764601534494
barbwire,Guesser said: Is the object a branch cutter?,0.0028133764601534494
barbwire,Guesser said: Is the object a pruning lopper?,0.0028133764601534494
barbwire,Guesser said: Is the object a pole saw?,0.0028133764601534494
barbwire,Guesser said: Is the object a tree pruner?,0.0028133764601534494
barbwire,Guesser said: Is the object a limb saw?,0.0028133764601534494
barbwire,Guesser said: Is the object a hand saw?,0.0028133764601534494
barbwire,Guesser said: Is the object a hacksaw?,0.0028133764601534494
