secret,question,ig
bed,Guesser said: How is the object typically used in everyday life?,3.699176193450171e-05
bed,Guesser said: What is the typical size of the object?,0.003917768528847176
bed,Guesser said: I'm going to take a guess that the object is a bed.?,0.002495431686096339
bedding,Guesser said: What is the general shape of the object?,0.0015286994892633743
bedding,Guesser said: What is the object used for?,7.003104798997128e-05
bedding,Guesser said: What material is the object made of?,0.00306703740537273
bedding,Guesser said: I am going to take a guess that the object is a bed sheet.?,0.002495431686096339
bedpan,Guesser said: What does the object look like?,0.000200052537504547
bedpan,Guesser said: What is the object used for?,0.006143022154802225
bedpan,Guesser said: What is the material the object is made of?,0.004057018105292798
bedpan,Guesser said: I am going to take a guess that the object is a toilet.?,0.0018739157860210298
bedpan,Guesser said: What is the size of the object?,0.002554666483717938
bedpan,Guesser said: How does the object relate to other objects?,7.900441399044666e-05
bedpan,Guesser said: I am going to take a guess that the object is a bedpan.?,0.002495431686096339
bedpost,Guesser said: What is the general size of the object you are thinking of?,0.000200052537504547
bedpost,Guesser said: What is the purpose or function of the object you are thinking of?,0.0011040689247501234
bedpost,Guesser said: What material is the object made of?,0.013624714387145076
bedpost,Guesser said: How is the object typically used in relation to the piece of furniture it supports?,7.002558362145805e-05
bedpost,Guesser said: What shape is the object?,0.0025252077071797885
bedpost,Guesser said: I am going to guess that the object you are thinking of is a bedpost. ?,5.296363719153874e-05
bell,Guesser said: What is the general shape of the object that you are thinking of?,0.00010240538994210624
bell,Guesser said: What is the object used for?,0.0009490343951625846
bell,Guesser said: What is the size of the object?,0.00026772677680497736
bell,Guesser said: How does one use the object to make a sound?,0.00349100427833271
bell,Guesser said: What is the material the object is made of?,0.017961017387751355
bell,Guesser said: I think the object is a bell.?,0.002495431686096339
bench,Guesser said: What does the object look like?,0.00010561710000800417
bench,Guesser said: What is the object used for?,0.001039515677391023
bench,Guesser said: What material is the object made of?,0.002632259623929656
bench,Guesser said: How is the object used in a typical day?,0.00033089323148516314
bench,Guesser said: What is the object's environment like?,0.00010561710000800417
bench,Guesser said: What does the object's surface look like?,0.0008047294901167845
bench,Guesser said: I'm going to take a guess that the object is a bench.?,0.002495431686096339
beret,Guesser said: What does the object look like?,0.004223519896999761
beret,Guesser said: How is the object used?,0.00031070019249312963
beret,Guesser said: What material is the object made of?,0.006183053965624907
beret,Guesser said: I'm going to take a guess that the object is a hat.?,0.0013603766788463645
beret,Guesser said: I'm glad I was able to guess the object. Can we play again?,0.0018739157860210298
beret,Guesser said: Why not?,3.699176193450171e-05
beret,uesser said: What is the purpose of the object?,0.00031070019249312963
beret,uesser said: What is the object made of?,0.006183053965624907
beret,uesser said: How is the object used in relation to other objects?,0.00031070019249312963
beret,esser said: What is the object's shape?,0.0007117040371262817
beret,sser said: I'm going to take a guess that the object is a hat.?,0.0013603766788463645
beret,uesser said: How does the object relate to other objects?,0.008752066555786087
beret,sser said: What is the object's size?,0.0001057601932217267
beret,sser said: I'm going to take a guess that the object is a hat.?,0.0013603766788463645
beret,er said: What is the object's texture?,0.0048848991121666074
beret,er said: What is the object's purpose?,0.00031070019249312963
beret,said: I'm going to take a guess that the object is a hat.?,0.0013603766788463645
beret,aid: How does the object interact with the environment?,0.0033078279227982677
beret,esser said: What is the object's color?,0.0003355684262267289
beret,esser said: How does the object relate to other objects when it is being worn?,0.00031070019249312963
beret,ser said: I'm going to take a guess that the object is a hat.?,0.0013603766788463645
beret,ser said: What is the object's pattern?,0.00010561710000800417
beret,r said: I'm going to take a guess that the object is a hat.?,0.0013603766788463645
beret,aid: What is the object's smell?,0.0018739157860210298
beret,said: How is the object used?,0.00026766565123992336
beret,ser said: What is the object's shape when it is not being worn?,0.0007921041320528843
beret,ser said: I'm going to take a guess that the object is a hat.?,0.0013603766788463645
beret,r said: What is the object's size when it is not being worn?,0.00010561710000800417
beret,esser said: How is the object used in relation to other objects when it is being worn?,0.00027896453473985616
beret,ser said: I'm going to take a guess that the object is a hat.?,0.0013603766788463645
beret,er said: What is the object's history?,3.699176193450171e-05
beret,er said: How does the object relate to other objects in its environment?,0.0002503944644978162
beret,said: I'm going to take a guess that the object is a hat.?,0.0013603766788463645
beret,er said: What is the object's cultural significance?,3.699176193450171e-05
beret,er said: What is the object's functional significance?,0.00010147374122837505
beret,said: I'm going to take a guess that the object is a hat.?,0.0013603766788463645
beret,said: What is the object's relation to other objects in its environment when it is being worn?,0.00013147447911876498
beret,said: I'm going to take a guess that the object is a hat.?,0.0013603766788463645
beret,sser said: How is the object used in relation to other objects?,0.00031070019249312963
beret,r said: What is the object's shape when it is being worn?,0.00010561710000800417
beret,sser said: How is the object used in relation to other objects when it is being worn?,0.00013147447911876498
beret,er said: What is the object's size when it is being worn?,0.00010561710000800417
beret,aid: I'm going to take a guess that the object is a hat.?,0.0013603766788463645
beret,r said: What is the object's shape?,0.0007117040371262817
beret,ser said: How is the object used?,0.0005431909314097538
beret,said: What is the object's material composition?,0.0001536975312532718
beret,r said: I'm going to take a guess that the object is a hat.?,0.0013603766788463645
beret,r said: What is the object's significance in different cultures?,3.699176193450171e-05
beret,r said: What is the object's relation to other objects in its environment?,0.0002503944644978162
beret,r said: What is the object's texture when it is being worn?,3.699176193450171e-05
bib,Guesser said: What is the general size of the object?,0.00026831713097408283
bib,Guesser said: What is the primary function of the object?,0.0017007112094677979
bib,Guesser said: What material is the object made of?,0.006183053965624907
bib,Guesser said: How is the object typically used?,3.699176193450171e-05
bib,Guesser said: What is the shape of the object?,7.03788569040853e-05
bib,Guesser said: I'm going to take a guess that the object is a napkin.?,0.0018739157860210298
bib,Guesser said: How does the object stay in place while it is being used?,0.003557220792604454
bib,Guesser said: What is the texture of the object?,7.03788569040853e-05
bib,Guesser said: I'm going to take a guess that the object is a bib.?,0.002495431686096339
