secret,question,ig,label
canopy,Guesser said: What is the object's purpose in relation to the house?,0.0002772090577067843,Open
canopy,Guesser said: I think the object is an awning.?,0.0028133764601534494,Open
canopy,Guesser said: How does the object typically stay in place?,0.0001018926195399672,Open
canopy,Guesser said: What is the object's relationship to the ground?,0.000579636284616214,Open
canopy,Guesser said: I think the object is a patio umbrella.?,0.0028133764601534494,Open
canopy,Guesser said: What is the typical location of the object when it is in use?,0.0011051609363370574,Open
canopy,Guesser said: What are the object's physical properties besides its size and material?,0.00033564166697530595,Open
canopy,Guesser said: What are some common situations where the object is used?,0.006655737547003326,Open
canopy,Guesser said: I think the object is a canopy.?,0.007656594399790606,Open
canteen,Guesser said: What is the general shape of the object?,0.0022849292475193295,Open
canteen,Guesser said: How is the object typically used?,0.0007605442154599018,Open
canteen,Guesser said: What material is the object made of?,0.014253774608111058,Open
canteen,Guesser said: How does the object relate to other objects?,0.0034149505506029243,Open
canteen,Guesser said: What are the object's dimensions?,0.00010561710000800417,Open
canteen,Guesser said: I'm going to take a guess that the object is a water bottle.?,0.0028133764601534494,Open
canteen,Guesser said: What is the object's weight when it is empty?,0.000132891215514519,Open
canteen,Guesser said: How does the object make someone's life easier or better?,0.013678746593788205,Open
canteen,Guesser said: I'm going to take a guess that the object is a thermos.?,0.0028133764601534494,Open
canteen,Guesser said: What is the color of the object?,0.00349100427833271,Open
canteen,Guesser said: I'm going to take a guess that the object is a coffee mug.?,0.0028133764601534494,Open
canteen,Guesser said: What is the texture of the object's surface?,0.004383749304945894,Open
canteen,Guesser said: I'm going to take a guess that the object is a canteen.?,0.007656594399790606,Open
canvas,Guesser said: What is the general shape of the object?,0.00809680055632711,Open
canvas,Guesser said: How does the object relate to the environment or a person?,0.00014523500527729993,Open
canvas,Guesser said: What is the object's purpose in the context of painting?,0.006981705606399657,Open
canvas,Guesser said: What material is the object made of?,0.006726697131334447,Open
canvas,Guesser said: I'm going to take a guess that the object is a canvas. ?,5.296363719153874e-05,Open
cap,Guesser said: What is the object's size relative to a human?,0.000664470502432124,Open
cap,Guesser said: What is the object's purpose or function?,0.0012313475913146021,Open
cap,Guesser said: What material is the object made of?,0.006726697131334447,Open
cap,Guesser said: How is the object typically used?,0.00013233562643222285,Open
cap,Guesser said: What is the shape of the object?,0.012590264377852378,Open
cap,Guesser said: I'm going to guess that the object is a hat.?,0.007656594399790606,Open
capsule,Guesser said: What does the object look like?,0.008427428786685454,Open
capsule,Guesser said: How is the object used?,0.0016235777450752664,Open
capsule,Guesser said: What is the texture of the object?,0.003732902134334637,Open
capsule,Guesser said: What is the purpose of the object?,0.010499384943745582,Open
capsule,Guesser said: What is the object made of?,0.010307812475609524,Open
capsule,Guesser said: What is the object used for in a particular situation?,0.0016235777450752664,Open
capsule,Guesser said: What is the shape of the object?,0.002230696201934279,Open
capsule,Guesser said: I'm going to guess that the object is a bottle.?,0.0028133764601534494,Open
capsule,Guesser said: What is the size of the object compared to other objects?,0.008427428786685454,Open
capsule,Guesser said: What is the object used for in everyday life?,0.007488491494932248,Open
capsule,Guesser said: What is the color of the object?,0.006691444188344775,Open
capsule,Guesser said: How does the object function?,0.0017148870543515216,Open
capsule,Guesser said: What is the weight of the object?,0.00014984039666643412,Open
capsule,Guesser said: What is the object used to store?,0.07557484567794504,Open
capsule,Guesser said: I'm going to guess that the object is a pill box.?,0.0028133764601534494,Open
capsule,Guesser said: How does the object dispense the medication?,0.0008409106080513595,Open
capsule,Guesser said: What is the composition of the object?,0.004708736640292699,Open
capsule,Guesser said: I'm going to guess that the object is a pill packet.?,0.0028133764601534494,Open
capsule,Guesser said: What is the object used to administer?,0.08658056753544585,Open
capsule,Guesser said: What is the smell of the object?,0.0072398164629241535,Open
capsule,Guesser said: What is the object used for in the medical field?,0.0010082574403931233,Open
capsule,Guesser said: I'm going to guess that the object is a capsule.?,0.007656594399790606,Open
carafe,Guesser said: What is the general shape of the object?,0.0022849292475193295,Open
carafe,Guesser said: What is the object used for?,0.0013763756104125946,Open
carafe,Guesser said: What is the size of the object?,0.002319740327580533,Open
carafe,Guesser said: How does the object relate to other objects?,0.0001694164658871955,Open
carafe,Guesser said: What material is the object made of?,0.011589737765348218,Open
carafe,Guesser said: How does the object change or evolve over time?,9.928065119879648e-05,Open
carafe,Guesser said: What are some common features of the object?,0.0035317084608905702,Open
carafe,Guesser said: I'm going to take a guess that the object is a pitcher.?,0.007656594399790606,Open
cardigan,Guesser said: What is the general size of the object?,8.128304134302766e-05,Open
cardigan,Guesser said: What is the primary function of the object?,0.0010296648631360483,Open
cardigan,Guesser said: What material is the object made of?,0.006726697131334447,Open
cardigan,Guesser said: How is the object used to provide warmth?,0.0003527127092155524,Open
cardigan,Guesser said: Is the object a piece of clothing?,0.002192578947195045,Closed
cardigan,Guesser said: What is the style or design of the object?,0.0008349755810215242,Open
cardigan,Guesser said: I think the object is a sweater.?,0.0028133764601534494,Open
cardigan,Guesser said: What distinguishes the object from a sweater?,7.019457332191337e-05,Open
cardigan,Guesser said: What is the texture of the fabric the object is made of?,0.0004814349498154513,Open
cardigan,Guesser said: How does the object differ from a robe?,3.699176193450171e-05,Open
cardigan,Guesser said: I think the object is a jacket.?,0.0028133764601534494,Open
cardigan,Guesser said: What is the color of the object?,0.004130833937768585,Open
cardigan,Guesser said: I think the object is a coat.?,0.0028133764601534494,Open
cardigan,Guesser said: What is the pattern on the fabric of the object?,0.0008941273652993686,Open
cardigan,Guesser said: I think the object is a cardigan.?,0.007656594399790606,Open
carpet,Guesser said: What is the general shape of the object?,0.0025736520564159093,Open
carpet,Guesser said: How is the object typically used?,0.0008064580044049308,Open
carpet,Guesser said: What is the object made of?,0.006726697131334447,Open
carpet,Guesser said: How does the object relate to other objects in the same environment?,0.0005416058816543057,Open
carpet,Guesser said: What is the object's typical size?,3.699176193450171e-05,Open
carpet,Guesser said: How does the object make people feel?,0.003150548976053713,Open
carpet,Guesser said: What is the object's color?,0.00425757352503453,Open
carpet,Guesser said: How does the object relate to people's daily activities?,0.0019460640668107487,Open
carpet,Guesser said: What is the object's texture?,0.000311296125946825,Open
carpet,Guesser said: I think the object is a blue area rug.?,0.0028133764601534494,Open
carpet,Guesser said: How does the object's color vary?,0.0019106598223466165,Open
carpet,Guesser said: What is the object's purpose in relation to the people who use it?,0.00019304476747095123,Open
carpet,Guesser said: What is the object's thickness?,0.0005911822346327256,Open
carpet,Guesser said: What are some common locations where the object can be found?,0.0001772116292251269,Open
carpet,Guesser said: How does the object's presence affect the overall aesthetic of a room?,7.003104798997128e-05,Open
carpet,Guesser said: How does the object make people feel in relation to their surroundings?,0.013221684829833436,Open
carpet,Guesser said: I think the object is a blue carpet.?,0.007656594399790606,Open
carpetbag,Guesser said: What is the general shape of the object?,0.0025736520564159093,Open
carpetbag,Guesser said: How is the object used?,0.009809989158963361,Open
carpetbag,Guesser said: What is the object typically carried in?,0.0008634831921661146,Open
carpetbag,Guesser said: What is the object made of?,0.006726697131334447,Open
carpetbag,Guesser said: How does the object relate to other objects?,0.007181163126976031,Open
carpetbag,Guesser said: What does the object look like?,0.0004363138938110467,Open
carpetbag,Guesser said: How does the object function in a typical situation?,0.009809989158963361,Open
carpetbag,Guesser said: What is the size of the object compared to other objects of its kind?,0.0003102608678275942,Open
carpetbag,Guesser said: How does the object relate to a person's daily life?,0.0032886895585768627,Open
carpetbag,Guesser said: I think the object is a suitcase.?,0.0028133764601534494,Open
carpetbag,Guesser said: What is the composition of the object?,0.006726697131334447,Open
carpetbag,Guesser said: How does the object interact with its environment?,0.003085826338907083,Open
carpetbag,Guesser said: What are the object's dimensions?,0.00044897544129796074,Open
carpetbag,Guesser said: I think the object is a carpetbag.?,0.007656594399790606,Open
carriage,Guesser said: What is the general shape of the object that you are thinking of?,0.00015398121644238927,Open
carriage,Guesser said: What is the purpose of the object that you are thinking of?,0.0008200657873373984,Open
carriage,Guesser said: What is the size of the object that you are thinking of?,0.006920272342775036,Open
carriage,Guesser said: How does the object you are thinking of affect society?,0.003917768528847176,Open
carriage,Guesser said: What kind of impact has the object had on society?,0.02442873007833235,Open
carriage,Guesser said: What kind of material is the object made of?,0.012342104524666553,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0037695870201090997,Open
carriage,Guesser said: What is the environment in which the object is typically used?,0.006615546285033247,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0037695870201090997,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0032615886751941048,Open
carriage,Guesser said: How does the object move from one place to another?,0.0007565411835805946,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0037848231983694802,Open
carriage,Guesser said: What is the object's primary source of power or energy?,0.017377782558575916,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0036068680657059815,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0032615886751941048,Open
carriage,Guesser said: What is the object's primary function in relation to the people or things it carries?,0.002245602321988116,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0037848231983694802,Open
carriage,Guesser said: How does the object's design accommodate the people or things it carries?,0.0016771475947088277,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0036068680657059815,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0037695870201090997,Open
carriage,Guesser said: What is the typical color of the object that you are thinking of?,0.0002213431507094299,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0032615886751941048,Open
carriage,Guesser said: What are some common features of the object that you are thinking of?,0.0027763049305455922,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0036068680657059815,Open
carriage,Guesser said: What is the object made of besides wood?,0.03213568300188996,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0037848231983694802,Open
carriage,Guesser said: What are some common uses of the object that you are thinking of besides transportation?,0.003696056626324662,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0037695870201090997,Open
carriage,Guesser said: What are some unique features of the object that you are thinking of that distinguish it from other objects with similar purposes?,0.0015964002004871247,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0036068680657059815,Open
carriage,Guesser said: What are some common accessories or components associated with the object that you are thinking of?,0.0095373460949979,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0037695870201090997,Open
carriage,Guesser said: How has the object that you are thinking of evolved over time?,0.00010561710000800417,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0036068680657059815,Open
carriage,Guesser said: What are some cultural or historical associations with the object that you are thinking of?,0.0007624361307208005,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0036068680657059815,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0032615886751941048,Open
carriage,Guesser said: What are some modern variations or interpretations of the object that you are thinking of?,0.00019120100526137662,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0036068680657059815,Open
carriage,Guesser said: What are some challenges or difficulties associated with the object that you are thinking of?,0.0010064148289608,Open
carriage,Guesser said: What is the texture of the object that you are thinking of?,0.0005531501744009404,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0037695870201090997,Open
carriage,Guesser said: What are some safety concerns or precautions associated with the object that you are thinking of?,0.001511444110928295,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0037848231983694802,Open
carriage,Guesser said: What are some environmental impacts or concerns associated with the object that you are thinking of?,0.0012896031141700348,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0037695870201090997,Open
carriage,Guesser said: What are some social or economic implications of the object that you are thinking of?,0.00016213794953401361,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0037848231983694802,Open
carriage,Guesser said: What are some emotional or psychological associations with the object that you are thinking of?,0.0019505502569678868,Open
carriage,Guesser said: What is the object that you are thinking of?,0.0037695870201090997,Open
cart,Guesser said: What is the general shape of the object?,0.00809680055632711,Open
cart,Guesser said: What is the object used for?,0.004047076195117683,Open
cart,Guesser said: What size is the object?,0.007200133521351404,Open
cart,Guesser said: How does the object relate to people?,0.015598398579481199,Open
cart,Guesser said: What is the object made of?,0.005789596726671675,Open
cart,Guesser said: How is the object typically used?,0.003056300259270728,Open
cart,Guesser said: What is the texture of the object's surface?,0.0005640985941077759,Open
cart,Guesser said: I think the object is a car. ?,5.296363719153874e-05,Open
cart,uesser said: How does the object move?,0.0061294966764045,Open
cart,uesser said: What is the color of the object?,0.0034364009835599063,Open
cart,esser said: I think the object is a wagon.?,0.0028133764601534494,Open
cart,esser said: How many wheels does the object have?,0.001380268168507115,Open
cart,sser said: I think the object is a cart.?,0.007656594399790606,Open
cartwheel,Guesser said: What is the general size of the object that you are thinking of?,0.00010561710000800417,Open
cartwheel,Guesser said: How is the object used by people?,0.006232688134772957,Open
cartwheel,Guesser said: What is the primary material that the object is made of?,0.03213568300188996,Open
cartwheel,Guesser said: How does the object relate to other objects that are used for exercise and recreation?,0.007019537408343268,Open
cartwheel,Guesser said: What kind of environment is the object typically used in?,0.0006599541234635353,Open
cartwheel,Guesser said: What are some of the sensations that a person might experience when using the object?,0.00224270323281317,Open
cartwheel,Guesser said: What part of the body does the object primarily interact with?,0.009785731909342843,Open
cartwheel,Guesser said: How does the object affect the user's social interactions?,0.00010240538994210624,Open
cartwheel,Guesser said: I'm going to take a guess that the object you are thinking of is a trampoline. ?,5.296363719153874e-05,Open
cartwheel,uesser said: What kind of motion does the object facilitate?,0.017747728883055203,Open
cartwheel,uesser said: What kind of cultural associations does the object have?,0.0011873686982823983,Open
cartwheel,esser said: How does the object change or evolve over time?,3.699176193450171e-05,Open
cartwheel,sser said: I'm going to take a guess that the object you are thinking of is a merry-go-round. ?,5.296363719153874e-05,Open
cartwheel,ser said: What kind of skills or abilities are required to use the object effectively?,0.0037035123816018256,Open
cartwheel,ser said: How does the object relate to other objects in its environment in terms of spatial arrangement?,0.0001776479195818581,Open
cartwheel,ser said: What kind of sounds or noises are associated with the object?,0.0005871263949046579,Open
cartwheel,r said: I'm going to take a guess that the object you are thinking of is a swing set.?,0.0028133764601534494,Open
cartwheel,er said: What kind of maintenance or upkeep is required to keep the object in good condition?,0.011462842656220218,Open
cartwheel,said: What does the object look like?,0.007063864048049595,Open
cartwheel,er said: I'm going to take a guess that the object you are thinking of is a jungle gym.?,0.0028133764601534494,Open
cartwheel,said: How does the object make people feel?,0.0001615008182938027,Open
cartwheel,said: What is the object's shape?,0.0113068439093027,Open
cartwheel,id: I'm going to take a guess that the object you are thinking of is a Ferris wheel.?,0.0028133764601534494,Open
cartwheel,said: What does the object look like from the inside?,0.002848924662497865,Open
cartwheel,What kind of activities can people do with the object?,0.0059807363759531995,Open
cartwheel,at kind of object is it?,0.0019689101313744573,Open
cartwheel,er said: What is the texture of the object's surface?,0.0006738371666159537,Open
cartwheel,id: I'm going to take a guess that the object you are thinking of is a balance beam.?,0.0028133764601534494,Open
cartwheel,said: What kind of object is it?,0.0019689101313744573,Open
cartwheel,id: What is the object's function?,3.699176193450171e-05,Open
cartwheel,said: I'm going to take a guess that the object you are thinking of is a unicycle.?,0.0028133764601534494,Open
cartwheel,at is the object's primary function?,0.004985004272427318,Open
cartwheel,said: What kind of object is it?,0.010121096771957383,Open
cartwheel,d: What is the object's size compared to a human?,0.001328587685829774,Open
cartwheel,d: What is the object used for?,0.0019537768313782067,Open
cartwheel,said: What sensations do people experience when interacting with the object?,0.0006852290561027985,Open
cartwheel,id: What kind of object is it?,0.010121096771957383,Open
cartwheel,aid: I'm going to take a guess that the object you are thinking of is a hula hoop.?,0.0028133764601534494,Open
cartwheel,said: How does the object change the user's perception of their body or surroundings?,0.003166825980853716,Open
cartwheel,sser said: What is the object's color?,0.0037466760864930393,Open
cartwheel,said: I'm going to take a guess that the object you are thinking of is a gymnastics wheel.?,0.0028133764601534494,Open
cartwheel,What is the object's weight?,0.00040547797222956206,Open
cartwheel,ser said: What kind of activities or tasks can people perform with the object that are not related to its primary function?,0.0018713978814446364,Open
cartwheel,t kind of object is it?,0.007498335057377403,Open
cartwheel,t is the object's size compared to other objects of the same type?,0.00010561710000800417,Open
cartwheel,d: I'm going to take a guess that the object you are thinking of is a wheelbarrow wheel.?,0.0028133764601534494,Open
cartwheel,kind of object is it?,0.00847159594015423,Open
cartwheel,What is the object's primary function?,0.0019171138791556075,Open
cartwheel,What kind of object is it?,0.002019274846880137,Open
cartwheel,said: How does the object's motion affect the user's body?,0.0007773666660249035,Open
cashmere,Guesser said: What is the size of the object?,0.007853027922664069,Open
cashmere,Guesser said: How is the object typically used?,0.0014462840550493183,Open
cashmere,Guesser said: What is the shape of the object?,0.002397937591670285,Open
cashmere,Guesser said: What is the material the object is made of?,0.00021808084540353434,Open
cashmere,Guesser said: I think the object is a sweater.?,0.007656594399790606,Open
casket,Guesser said: What does the object look like?,0.0024924755553641376,Open
casket,Guesser said: How is the object used?,0.00037533230093700354,Open
casket,Guesser said: What material is the object made of?,0.025262356761636795,Open
casket,Guesser said: How does the object relate to the people who use it?,0.0003774502376252542,Open
casket,Guesser said: What is the size of the object?,8.128304134302766e-05,Open
casket,Guesser said: How does the object make people feel?,0.011462842656220218,Open
casket,Guesser said: What is the weight of the object?,0.00016022942017812625,Open
casket,Guesser said: I'm going to take a guess that the object is a coffin.?,0.007656594399790606,Open
catalog,Guesser said: What is the general size of the object you are thinking of?,0.0002902674982792064,Open
catalog,Guesser said: How is the object you are thinking of used by people?,0.0002767351735251111,Open
catalog,Guesser said: What is the material the object is made of?,0.009596601653075965,Open
catalog,Guesser said: How does the object change over time?,0.0014786365635206522,Open
catalog,Guesser said: What kind of information does the object provide about the collection of items?,0.007076064957580286,Open
catalog,Guesser said: I am going to take a guess that the object is a catalog.?,0.007656594399790606,Open
cauldron,Guesser said: What is the general shape of the object?,0.012590264377852378,Open
cauldron,Guesser said: What is the object used for?,0.0009004816363322732,Open
cauldron,Guesser said: What is the object typically made of?,0.010618009788966987,Open
cauldron,Guesser said: How does the object interact with its environment?,0.00011052405550771027,Open
cauldron,Guesser said: What is the typical size of the object?,0.0010200705700249557,Open
cauldron,Guesser said: What is the object's purpose in cooking and brewing?,0.002780135701122788,Open
cauldron,Guesser said: What is the color of the object?,0.00030788241837598207,Open
cauldron,Guesser said: How does the object relate to other objects in its environment?,0.0003063005187549095,Open
cauldron,Guesser said: I think the object is a cauldron. ?,5.296363719153874e-05,Open
ceiling,Guesser said: What does the object look like?,0.0043747717853861445,Open
ceiling,Guesser said: What is the object used for?,0.00044108383499263937,Open
ceiling,Guesser said: What material is the object made of?,0.011268846985654335,Open
ceiling,Guesser said: How is the object typically installed?,0.0014786365635206522,Open
ceiling,Guesser said: How does the object relate to other objects in the room?,0.006756637781951014,Open
ceiling,Guesser said: What is the history of the object?,0.00017713517657824696,Open
ceiling,Guesser said: What is the object's size relative to the room?,0.00010561710000800417,Open
ceiling,Guesser said: I am going to take a guess that the object is a ceiling. ?,5.296363719153874e-05,Open
cello,Guesser said: What is the general shape of the object?,0.00024592669330658623,Open
cello,Guesser said: How is the object used?,0.0032253035609919323,Open
cello,Guesser said: What kind of sound does it produce?,0.0006964981371773149,Open
cello,Guesser said: What is the typical setting in which the object is used?,0.0007923285407294145,Open
cello,Guesser said: What is the object's relationship to other objects in the setting?,0.0005416058816543057,Open
cello,Guesser said: What material is the object made of?,0.025262356761636795,Open
cello,Guesser said: How does the object interact with other objects in the setting?,0.0005416058816543057,Open
cello,Guesser said: What is the object's size?,3.699176193450171e-05,Open
cello,Guesser said: What is the object's relationship to the person using it?,0.00018359361583009104,Open
cello,Guesser said: The object is a cello. ?,5.296363719153874e-05,Open
cellophane,Guesser said: What is the general shape of the object?,0.0045556127689003745,Open
cellophane,Guesser said: What is the object used for?,0.0021726000668920165,Open
cellophane,Guesser said: What is the size of the object?,0.00036476493646731,Open
cellophane,Guesser said: What is the process used to create the object?,0.0014088318629141838,Open
cellophane,Guesser said: What material is the object made of?,0.01979796752751284,Open
cellophane,Guesser said: I guess the object is a plastic bag.?,0.0028133764601534494,Open
cellophane,Guesser said: What is the object's thickness?,0.0005911822346327256,Open
cellophane,Guesser said: How is the object used in relation to other objects?,0.0069580209364978884,Open
cellophane,Guesser said: What is the object's color?,0.004833528467511172,Open
cellophane,Guesser said: I guess the object is plastic wrap.?,0.007656594399790606,Open
cement,Guesser said: What is the size of the object you are thinking of?,0.00010174552875952259,Open
cement,Guesser said: What is the purpose of the object you are thinking of?,0.0033078279227982677,Open
cement,Guesser said: What is the composition of the object you are thinking of?,0.003233874544676496,Open
cement,Guesser said: What other components are in the mixture of the object you are thinking of?,0.009191847696047972,Open
cement,Guesser said: What is the object you are thinking of?,0.0054052120670036174,Open
cement,Guesser said: What other materials can the object you are thinking of bind?,0.009191847696047972,Open
cement,Guesser said: What is the texture of the object you are thinking of when it is dry?,0.00013293802655311993,Open
cement,Guesser said: What is the object you are thinking of?,0.004499747103821505,Open
cement,Guesser said: What is the object you are thinking of used for in construction?,0.007017382718206733,Open
cement,Guesser said: What is the color of the object you are thinking of?,0.0033873799163615104,Open
cement,Guesser said: What is the object you are thinking of?,0.003567318955642662,Open
cement,Guesser said: What is the smell of the object you are thinking of?,0.005498463335822379,Open
cement,Guesser said: What is the object you are thinking of?,0.0054052120670036174,Open
cement,Guesser said: What is the object you are thinking of used for in building foundations?,0.009228632847801066,Open
cement,Guesser said: What is the object you are thinking of?,0.003567318955642662,Open
cement,Guesser said: What is the object you are thinking of mixed with to create concrete?,0.017265382931707762,Open
cement,Guesser said: What is the object you are thinking of?,0.0054052120670036174,Open
cement,Guesser said: What is the object you are thinking of used for in making sidewalks?,0.0033078279227982677,Open
cement,Guesser said: What is the object you are thinking of?,0.004499747103821505,Open
cement,Guesser said: What is the object you are thinking of made of chemically?,0.009978694405408106,Open
cement,Guesser said: What is the object you are thinking of?,0.003567318955642662,Open
cement,Guesser said: What is the physical properties of the object you are thinking of?,0.004099087529290557,Open
cement,Guesser said: What is the object you are thinking of?,0.0054052120670036174,Open
cement,Guesser said: What is the object you are thinking of used for in building structures?,0.00349100427833271,Open
cement,Guesser said: What is the object you are thinking of?,0.0054052120670036174,Open
cement,Guesser said: What is the weight of the object you are thinking of?,0.0033078279227982677,Open
cement,Guesser said: What is the object you are thinking of?,0.003567318955642662,Open
cement,Guesser said: What is the object you are thinking of used for in construction of roads?,3.699176193450171e-05,Open
cement,Guesser said: What is the object you are thinking of?,0.0054052120670036174,Open
cement,Guesser said: What is the object you are thinking of used for in making buildings?,0.006458623530495089,Open
cement,Guesser said: What is the temperature of the object you are thinking of when it is setting?,0.005347741539598161,Open
cement,Guesser said: What is the object you are thinking of?,0.003567318955642662,Open
cement,Guesser said: What is the object you are thinking of used for in making bridges?,0.00349100427833271,Open
cement,Guesser said: What is the object you are thinking of?,0.004499747103821505,Open
cement,Guesser said: What is the object you are thinking of used for in making dams?,0.0014786365635206522,Open
cement,Guesser said: What is the object you are thinking of?,0.0054052120670036174,Open
cement,Guesser said: What is the function of the object you are thinking of?,0.0005025308257913252,Open
cement,Guesser said: What is the object you are thinking of?,0.004499747103821505,Open
cement,Guesser said: What is the object you are thinking of used for in construction of tunnels?,0.009228632847801066,Open
cement,Guesser said: What is the object you are thinking of?,0.003186562665163706,Open
cement,Guesser said: What is the object you are thinking of used for in construction of canals?,0.00010561710000800417,Open
cement,Guesser said: What is the object you are thinking of?,0.003567318955642662,Open
cement,Guesser said: What are some common uses of the object you are thinking of?,0.0006287838779606147,Open
cement,Guesser said: What is the object you are thinking of?,0.004499747103821505,Open
cement,Guesser said: What is the object you are thinking of used for in construction of houses?,0.00349100427833271,Open
cement,Guesser said: What is the object you are thinking of?,0.003567318955642662,Open
cement,Guesser said: What is the object you are thinking of used for in construction of skyscrapers?,0.016886517419802516,Open
cement,Guesser said: What is the object you are thinking of?,0.0054052120670036174,Open
cement,Guesser said: What is the object you are thinking of used for in construction of buildings?,0.0001632157177873239,Open
cement,Guesser said: What is the object you are thinking of?,0.004499747103821505,Open
chair,Guesser said: What is the object's typical environment or where is it commonly found?,0.0003127173818562312,Open
chair,Guesser said: What is the general shape of the object?,0.00014819903893226183,Open
chair,Guesser said: What is the object primarily used for?,0.009777006606075389,Open
chair,Guesser said: What is the material the object is made of?,0.025262356761636795,Open
chair,Guesser said: I'm going to take a guess that the object is a chair.?,0.007656594399790606,Open
chairlift,Guesser said: What is the general size of the object you are thinking of?,0.0008893293502012511,Open
chairlift,Guesser said: What is the purpose or function of the object you are thinking of?,0.002592605409972748,Open
chairlift,Guesser said: What type of environment does the object typically operate in?,0.006023067685394068,Open
chairlift,Guesser said: What is the primary material the object is made of?,0.03213568300188996,Open
chairlift,Guesser said: What is the object you are thinking of?,0.005502785186884296,Open
chairlift,Guesser said: What is the object you are thinking of?,0.002938470042266772,Open
chairlift,Guesser said: What is the object you are thinking of?,0.005502785186884296,Open
chairlift,Guesser said: What are some common features of the object you are thinking of?,0.003936864469757495,Open
chairlift,Guesser said: What is the object you are thinking of?,0.000764305228493356,Open
chairlift,Guesser said: How does the object you are thinking of move?,0.000772986240281881,Open
chairlift,Guesser said: What is the object you are thinking of?,0.002938470042266772,Open
chairlift,Guesser said: What is unique about the seats of the object you are thinking of?,0.0009536650216190878,Open
chairlift,Guesser said: What is the object you are thinking of?,0.002938470042266772,Open
chairlift,Guesser said: How does the object you are thinking of protect its users from the elements?,0.0014487831123481953,Open
chairlift,Guesser said: What is the object you are thinking of?,0.0003926021930631407,Open
chairlift,Guesser said: How does the object you are thinking of balance the weight of its users?,0.00010149147877669407,Open
chairlift,Guesser said: What is the object you are thinking of?,0.0028065887560231317,Open
chairlift,Guesser said: What is the typical speed of the object you are thinking of?,0.000145402451817489,Open
chairlift,Guesser said: What is the object you are thinking of?,0.005502785186884296,Open
chairlift,Guesser said: What are some common components of the object you are thinking of?,0.002737652800494317,Open
chairlift,Guesser said: What is the object you are thinking of?,0.002938470042266772,Open
chairlift,Guesser said: How does the object you are thinking of interact with its users?,0.006122957463542633,Open
chairlift,Guesser said: What is the object you are thinking of?,0.005502785186884296,Open
chairlift,Guesser said: What is the object you are thinking of?,0.002938470042266772,Open
chairlift,Guesser said: What are some common sounds associated with the object you are thinking of?,0.0007018174998982829,Open
chairlift,Guesser said: What is the object you are thinking of?,0.0028065887560231317,Open
chairlift,Guesser said: How does the object you are thinking of affect the environment around it?,0.0007107561283596908,Open
chairlift,Guesser said: What is the object you are thinking of?,0.002938470042266772,Open
chairlift,Guesser said: What are some common maintenance tasks required for the object you are thinking of?,0.0006271445466161651,Open
chairlift,Guesser said: What is the object you are thinking of?,0.005502785186884296,Open
chairlift,Guesser said: What are some common safety features of the object you are thinking of?,6.06629994024388e-05,Open
chairlift,Guesser said: What is the object you are thinking of?,0.002938470042266772,Open
chairlift,Guesser said: What is the object you are thinking of?,0.002938470042266772,Open
chairlift,Guesser said: What are some common locations where the object you are thinking of can be found?,0.00013029874063619218,Open
chairlift,Guesser said: What is the object you are thinking of?,0.002938470042266772,Open
chairlift,Guesser said: What are some common features of the object you are thinking of that provide comfort to its users?,9.733337866535408e-05,Open
chairlift,Guesser said: What is the object you are thinking of?,0.000764305228493356,Open
chairlift,Guesser said: What are some common components of the object you are thinking of?,0.0006710282769439857,Open
chairlift,Guesser said: What is the object you are thinking of?,0.005502785186884296,Open
chairlift,Guesser said: What is the object you are thinking of?,0.000764305228493356,Open
chairlift,Guesser said: How does the object you are thinking of differ from other types of transportation?,0.0021948760803418566,Open
chairlift,Guesser said: What is the object you are thinking of?,0.002938470042266772,Open
chairlift,Guesser said: What are some common problems that the object you are thinking of can experience?,0.007934841005726057,Open
chairlift,Guesser said: What is the object you are thinking of?,0.0003926021930631407,Open
chairlift,Guesser said: What is the typical color of the object you are thinking of?,0.006790540511246945,Open
chairlift,Guesser said: What is the object you are thinking of?,0.005502785186884296,Open
chairlift,Guesser said: What are some common accessories that can be found with the object you are thinking of?,0.000572249283965931,Open
chairlift,Guesser said: What is the object you are thinking of?,0.0003926021930631407,Open
