secret,question,ig,label
carriage,Guesser said: What is the purpose of the object that you are thinking of?,0.0008200657873373984,Function
carriage,Guesser said: What is the size of the object that you are thinking of?,0.006920272342775036,Attribute
carriage,Guesser said: How does the object you are thinking of affect society?,0.003917768528847176,Function
carriage,Guesser said: What kind of impact has the object had on society?,0.02442873007833235,Function
carriage,Guesser said: What kind of material is the object made of?,0.012342104524666553,Attribute
carriage,Guesser said: What is the object that you are thinking of?,0.0037695870201090997,Direct
carriage,Guesser said: What is the environment in which the object is typically used?,0.006615546285033247,Location
carriage,Guesser said: What is the object that you are thinking of?,0.0037695870201090997,Direct
carriage,Guesser said: What is the object that you are thinking of?,0.0032615886751941048,Direct
carriage,Guesser said: How does the object move from one place to another?,0.0007565411835805946,Function
carriage,Guesser said: What is the object that you are thinking of?,0.0037848231983694802,Direct
carriage,Guesser said: What is the object's primary source of power or energy?,0.017377782558575916,Function
carriage,Guesser said: What is the object that you are thinking of?,0.0036068680657059815,Direct
carriage,Guesser said: What is the object that you are thinking of?,0.0032615886751941048,Direct
carriage,Guesser said: What is the object's primary function in relation to the people or things it carries?,0.002245602321988116,Function
carriage,Guesser said: What is the object that you are thinking of?,0.0037848231983694802,Direct
carriage,Guesser said: How does the object's design accommodate the people or things it carries?,0.0016771475947088277,Function
carriage,Guesser said: What is the object that you are thinking of?,0.0036068680657059815,Direct
carriage,Guesser said: What is the object that you are thinking of?,0.0037695870201090997,Direct
carriage,Guesser said: What is the typical color of the object that you are thinking of?,0.0002213431507094299,Attribute
carriage,Guesser said: What is the object that you are thinking of?,0.0032615886751941048,Direct
carriage,Guesser said: What are some common features of the object that you are thinking of?,0.0027763049305455922,Direct
carriage,Guesser said: What is the object that you are thinking of?,0.0036068680657059815,Direct
carriage,Guesser said: What is the object made of besides wood?,0.03213568300188996,Attribute
carriage,Guesser said: What is the object that you are thinking of?,0.0037848231983694802,Direct
carriage,Guesser said: What are some common uses of the object that you are thinking of besides transportation?,0.003696056626324662,Function
carriage,Guesser said: What is the object that you are thinking of?,0.0037695870201090997,Direct
carriage,Guesser said: What are some unique features of the object that you are thinking of that distinguish it from other objects with similar purposes?,0.0015964002004871247,Function
carriage,Guesser said: What is the object that you are thinking of?,0.0036068680657059815,Direct
carriage,Guesser said: What are some common accessories or components associated with the object that you are thinking of?,0.0095373460949979,Category
carriage,Guesser said: What is the object that you are thinking of?,0.0037695870201090997,Direct
carriage,Guesser said: How has the object that you are thinking of evolved over time?,0.00010561710000800417,Function
carriage,Guesser said: What is the object that you are thinking of?,0.0036068680657059815,Direct
carriage,Guesser said: What are some cultural or historical associations with the object that you are thinking of?,0.0007624361307208005,Direct
carriage,Guesser said: What is the object that you are thinking of?,0.0036068680657059815,Direct
carriage,Guesser said: What is the object that you are thinking of?,0.0032615886751941048,Direct
carriage,Guesser said: What are some modern variations or interpretations of the object that you are thinking of?,0.00019120100526137662,Direct
carriage,Guesser said: What is the object that you are thinking of?,0.0036068680657059815,Direct
carriage,Guesser said: What are some challenges or difficulties associated with the object that you are thinking of?,0.0010064148289608,Function
carriage,Guesser said: What is the texture of the object that you are thinking of?,0.0005531501744009404,Attribute
carriage,Guesser said: What is the object that you are thinking of?,0.0037695870201090997,Direct
carriage,Guesser said: What are some safety concerns or precautions associated with the object that you are thinking of?,0.001511444110928295,Function
carriage,Guesser said: What is the object that you are thinking of?,0.0037848231983694802,Direct
carriage,Guesser said: What are some environmental impacts or concerns associated with the object that you are thinking of?,0.0012896031141700348,Function
carriage,Guesser said: What is the object that you are thinking of?,0.0037695870201090997,Direct
carriage,Guesser said: What are some social or economic implications of the object that you are thinking of?,0.00016213794953401361,Function
carriage,Guesser said: What is the object that you are thinking of?,0.0037848231983694802,Direct
carriage,Guesser said: What are some emotional or psychological associations with the object that you are thinking of?,0.0019505502569678868,Function
carriage,Guesser said: What is the object that you are thinking of?,0.0037695870201090997,Direct
cart,Guesser said: What is the general shape of the object?,0.00809680055632711,Attribute
cart,Guesser said: What is the object used for?,0.004047076195117683,Function
cart,Guesser said: What size is the object?,0.007200133521351404,Attribute
cart,Guesser said: How does the object relate to people?,0.015598398579481199,Function
cart,Guesser said: What is the object made of?,0.005789596726671675,Attribute
cart,Guesser said: How is the object typically used?,0.003056300259270728,Function
cart,Guesser said: What is the texture of the object's surface?,0.0005640985941077759,Attribute
cart,Guesser said: I think the object is a car. ?,5.296363719153874e-05,Direct
cart,uesser said: How does the object move?,0.0061294966764045,Function
cart,uesser said: What is the color of the object?,0.0034364009835599063,Attribute
cart,esser said: I think the object is a wagon.?,0.0028133764601534494,Direct
cart,esser said: How many wheels does the object have?,0.001380268168507115,Attribute
cart,sser said: I think the object is a cart.?,0.007656594399790606,Direct
cartwheel,Guesser said: What is the general size of the object that you are thinking of?,0.00010561710000800417,Attribute
cartwheel,Guesser said: How is the object used by people?,0.006232688134772957,Function
cartwheel,Guesser said: What is the primary material that the object is made of?,0.03213568300188996,Attribute
cartwheel,Guesser said: How does the object relate to other objects that are used for exercise and recreation?,0.007019537408343268,Function
cartwheel,Guesser said: What kind of environment is the object typically used in?,0.0006599541234635353,Location
cartwheel,Guesser said: What are some of the sensations that a person might experience when using the object?,0.00224270323281317,Function
cartwheel,Guesser said: What part of the body does the object primarily interact with?,0.009785731909342843,Function
cartwheel,Guesser said: How does the object affect the user's social interactions?,0.00010240538994210624,Function
cartwheel,Guesser said: I'm going to take a guess that the object you are thinking of is a trampoline. ?,5.296363719153874e-05,Direct
cartwheel,uesser said: What kind of motion does the object facilitate?,0.017747728883055203,Function
cartwheel,uesser said: What kind of cultural associations does the object have?,0.0011873686982823983,Category
cartwheel,esser said: How does the object change or evolve over time?,3.699176193450171e-05,Function
cartwheel,sser said: I'm going to take a guess that the object you are thinking of is a merry-go-round. ?,5.296363719153874e-05,Direct
cartwheel,ser said: What kind of skills or abilities are required to use the object effectively?,0.0037035123816018256,Function
cartwheel,ser said: How does the object relate to other objects in its environment in terms of spatial arrangement?,0.0001776479195818581,Location
cartwheel,ser said: What kind of sounds or noises are associated with the object?,0.0005871263949046579,Function
cartwheel,r said: I'm going to take a guess that the object you are thinking of is a swing set.?,0.0028133764601534494,Direct
cartwheel,er said: What kind of maintenance or upkeep is required to keep the object in good condition?,0.011462842656220218,Function
cartwheel,said: What does the object look like?,0.007063864048049595,Attribute
cartwheel,er said: I'm going to take a guess that the object you are thinking of is a jungle gym.?,0.0028133764601534494,Direct
cartwheel,said: How does the object make people feel?,0.0001615008182938027,Function
cartwheel,said: What is the object's shape?,0.0113068439093027,Attribute
cartwheel,id: I'm going to take a guess that the object you are thinking of is a Ferris wheel.?,0.0028133764601534494,Direct
cartwheel,said: What does the object look like from the inside?,0.002848924662497865,Attribute
cartwheel,What kind of activities can people do with the object?,0.0059807363759531995,Function
cartwheel,at kind of object is it?,0.0019689101313744573,Direct
cartwheel,er said: What is the texture of the object's surface?,0.0006738371666159537,Attribute
cartwheel,id: I'm going to take a guess that the object you are thinking of is a balance beam.?,0.0028133764601534494,Direct
cartwheel,said: What kind of object is it?,0.0019689101313744573,Direct
cartwheel,id: What is the object's function?,3.699176193450171e-05,Function
cartwheel,said: I'm going to take a guess that the object you are thinking of is a unicycle.?,0.0028133764601534494,Direct
cartwheel,at is the object's primary function?,0.004985004272427318,Function
cartwheel,said: What kind of object is it?,0.010121096771957383,Direct
cartwheel,d: What is the object's size compared to a human?,0.001328587685829774,Attribute
cartwheel,d: What is the object used for?,0.0019537768313782067,Function
cartwheel,said: What sensations do people experience when interacting with the object?,0.0006852290561027985,Function
cartwheel,id: What kind of object is it?,0.010121096771957383,Direct
cartwheel,aid: I'm going to take a guess that the object you are thinking of is a hula hoop.?,0.0028133764601534494,Direct
cartwheel,said: How does the object change the user's perception of their body or surroundings?,0.003166825980853716,Function
cartwheel,sser said: What is the object's color?,0.0037466760864930393,Attribute
cartwheel,said: I'm going to take a guess that the object you are thinking of is a gymnastics wheel.?,0.0028133764601534494,Direct
cartwheel,What is the object's weight?,0.00040547797222956206,Attribute
cartwheel,ser said: What kind of activities or tasks can people perform with the object that are not related to its primary function?,0.0018713978814446364,Function
cartwheel,t kind of object is it?,0.007498335057377403,Category
cartwheel,t is the object's size compared to other objects of the same type?,0.00010561710000800417,Attribute
cartwheel,d: I'm going to take a guess that the object you are thinking of is a wheelbarrow wheel.?,0.0028133764601534494,Direct
cartwheel,kind of object is it?,0.00847159594015423,Direct
cartwheel,What is the object's primary function?,0.0019171138791556075,Function
cartwheel,What kind of object is it?,0.002019274846880137,Direct
cartwheel,said: How does the object's motion affect the user's body?,0.0007773666660249035,Function
cashmere,Guesser said: What is the size of the object?,0.007853027922664069,Attribute
cashmere,Guesser said: How is the object typically used?,0.0014462840550493183,Function
cashmere,Guesser said: What is the shape of the object?,0.002397937591670285,Attribute
cashmere,Guesser said: What is the material the object is made of?,0.00021808084540353434,Attribute
cashmere,Guesser said: I think the object is a sweater.?,0.007656594399790606,Direct
casket,Guesser said: What does the object look like?,0.0024924755553641376,Attribute
casket,Guesser said: How is the object used?,0.00037533230093700354,Function
casket,Guesser said: What material is the object made of?,0.025262356761636795,Attribute
casket,Guesser said: How does the object relate to the people who use it?,0.0003774502376252542,Function
casket,Guesser said: What is the size of the object?,8.128304134302766e-05,Attribute
casket,Guesser said: How does the object make people feel?,0.011462842656220218,Function
casket,Guesser said: What is the weight of the object?,0.00016022942017812625,Attribute
casket,Guesser said: I'm going to take a guess that the object is a coffin.?,0.007656594399790606,Direct
catalog,Guesser said: What is the general size of the object you are thinking of?,0.0002902674982792064,Attribute
catalog,Guesser said: How is the object you are thinking of used by people?,0.0002767351735251111,Function
catalog,Guesser said: What is the material the object is made of?,0.009596601653075965,Attribute
catalog,Guesser said: How does the object change over time?,0.0014786365635206522,Function
catalog,Guesser said: What kind of information does the object provide about the collection of items?,0.007076064957580286,Function
catalog,Guesser said: I am going to take a guess that the object is a catalog.?,0.007656594399790606,Direct
cauldron,Guesser said: What is the general shape of the object?,0.012590264377852378,Attribute
cauldron,Guesser said: What is the object used for?,0.0009004816363322732,Function
cauldron,Guesser said: What is the object typically made of?,0.010618009788966987,Attribute
cauldron,Guesser said: How does the object interact with its environment?,0.00011052405550771027,Function
cauldron,Guesser said: What is the typical size of the object?,0.0010200705700249557,Attribute
cauldron,Guesser said: What is the object's purpose in cooking and brewing?,0.002780135701122788,Function
cauldron,Guesser said: What is the color of the object?,0.00030788241837598207,Attribute
cauldron,Guesser said: How does the object relate to other objects in its environment?,0.0003063005187549095,Location
cauldron,Guesser said: I think the object is a cauldron. ?,5.296363719153874e-05,Direct
ceiling,Guesser said: What does the object look like?,0.0043747717853861445,Attribute
ceiling,Guesser said: What is the object used for?,0.00044108383499263937,Function
ceiling,Guesser said: What material is the object made of?,0.011268846985654335,Attribute
ceiling,Guesser said: How is the object typically installed?,0.0014786365635206522,Function
ceiling,Guesser said: How does the object relate to other objects in the room?,0.006756637781951014,Location
ceiling,Guesser said: What is the history of the object?,0.00017713517657824696,Direct
ceiling,Guesser said: What is the object's size relative to the room?,0.00010561710000800417,Attribute
ceiling,Guesser said: I am going to take a guess that the object is a ceiling. ?,5.296363719153874e-05,Direct
cello,Guesser said: What is the general shape of the object?,0.00024592669330658623,Attribute
cello,Guesser said: How is the object used?,0.0032253035609919323,Function
cello,Guesser said: What kind of sound does it produce?,0.0006964981371773149,Function
cello,Guesser said: What is the typical setting in which the object is used?,0.0007923285407294145,Function
cello,Guesser said: What is the object's relationship to other objects in the setting?,0.0005416058816543057,Location
cello,Guesser said: What material is the object made of?,0.025262356761636795,Attribute
cello,Guesser said: How does the object interact with other objects in the setting?,0.0005416058816543057,Function
cello,Guesser said: What is the object's size?,3.699176193450171e-05,Attribute
cello,Guesser said: What is the object's relationship to the person using it?,0.00018359361583009104,Function
cello,Guesser said: The object is a cello. ?,5.296363719153874e-05,Direct
cellophane,Guesser said: What is the general shape of the object?,0.0045556127689003745,Attribute
cellophane,Guesser said: What is the object used for?,0.0021726000668920165,Function
cellophane,Guesser said: What is the size of the object?,0.00036476493646731,Attribute
cellophane,Guesser said: What is the process used to create the object?,0.0014088318629141838,Function
cellophane,Guesser said: What material is the object made of?,0.01979796752751284,Attribute
cellophane,Guesser said: I guess the object is a plastic bag.?,0.0028133764601534494,Direct
cellophane,Guesser said: What is the object's thickness?,0.0005911822346327256,Attribute
cellophane,Guesser said: How is the object used in relation to other objects?,0.0069580209364978884,Function
cellophane,Guesser said: What is the object's color?,0.004833528467511172,Attribute
cellophane,Guesser said: I guess the object is plastic wrap.?,0.007656594399790606,Direct
cement,Guesser said: What is the size of the object you are thinking of?,0.00010174552875952259,Attribute
cement,Guesser said: What is the purpose of the object you are thinking of?,0.0033078279227982677,Function
cement,Guesser said: What is the composition of the object you are thinking of?,0.003233874544676496,Attribute
cement,Guesser said: What other components are in the mixture of the object you are thinking of?,0.009191847696047972,Direct
cement,Guesser said: What is the object you are thinking of?,0.0054052120670036174,Direct
cement,Guesser said: What other materials can the object you are thinking of bind?,0.009191847696047972,Function
cement,Guesser said: What is the texture of the object you are thinking of when it is dry?,0.00013293802655311993,Attribute
cement,Guesser said: What is the object you are thinking of?,0.004499747103821505,Direct
cement,Guesser said: What is the object you are thinking of used for in construction?,0.007017382718206733,Function
cement,Guesser said: What is the color of the object you are thinking of?,0.0033873799163615104,Attribute
cement,Guesser said: What is the object you are thinking of?,0.003567318955642662,Direct
cement,Guesser said: What is the smell of the object you are thinking of?,0.005498463335822379,Attribute
cement,Guesser said: What is the object you are thinking of?,0.0054052120670036174,Direct
cement,Guesser said: What is the object you are thinking of used for in building foundations?,0.009228632847801066,Function
cement,Guesser said: What is the object you are thinking of?,0.003567318955642662,Direct
cement,Guesser said: What is the object you are thinking of mixed with to create concrete?,0.017265382931707762,Function
cement,Guesser said: What is the object you are thinking of?,0.0054052120670036174,Direct
cement,Guesser said: What is the object you are thinking of used for in making sidewalks?,0.0033078279227982677,Function
cement,Guesser said: What is the object you are thinking of?,0.004499747103821505,Direct
cement,Guesser said: What is the object you are thinking of made of chemically?,0.009978694405408106,Attribute
cement,Guesser said: What is the object you are thinking of?,0.003567318955642662,Direct
cement,Guesser said: What is the physical properties of the object you are thinking of?,0.004099087529290557,Direct
cement,Guesser said: What is the object you are thinking of?,0.0054052120670036174,Direct
cement,Guesser said: What is the object you are thinking of used for in building structures?,0.00349100427833271,Function
cement,Guesser said: What is the object you are thinking of?,0.0054052120670036174,Direct
cement,Guesser said: What is the weight of the object you are thinking of?,0.0033078279227982677,Attribute
cement,Guesser said: What is the object you are thinking of?,0.003567318955642662,Direct
cement,Guesser said: What is the object you are thinking of used for in construction of roads?,3.699176193450171e-05,Function
cement,Guesser said: What is the object you are thinking of?,0.0054052120670036174,Direct
cement,Guesser said: What is the object you are thinking of used for in making buildings?,0.006458623530495089,Function
cement,Guesser said: What is the temperature of the object you are thinking of when it is setting?,0.005347741539598161,Function
cement,Guesser said: What is the object you are thinking of?,0.003567318955642662,Direct
cement,Guesser said: What is the object you are thinking of used for in making bridges?,0.00349100427833271,Function
cement,Guesser said: What is the object you are thinking of?,0.004499747103821505,Direct
cement,Guesser said: What is the object you are thinking of used for in making dams?,0.0014786365635206522,Function
cement,Guesser said: What is the object you are thinking of?,0.0054052120670036174,Direct
cement,Guesser said: What is the function of the object you are thinking of?,0.0005025308257913252,Function
cement,Guesser said: What is the object you are thinking of?,0.004499747103821505,Direct
cement,Guesser said: What is the object you are thinking of used for in construction of tunnels?,0.009228632847801066,Function
cement,Guesser said: What is the object you are thinking of?,0.003186562665163706,Direct
cement,Guesser said: What is the object you are thinking of used for in construction of canals?,0.00010561710000800417,Function
cement,Guesser said: What is the object you are thinking of?,0.003567318955642662,Direct
cement,Guesser said: What are some common uses of the object you are thinking of?,0.0006287838779606147,Function
cement,Guesser said: What is the object you are thinking of?,0.004499747103821505,Direct
cement,Guesser said: What is the object you are thinking of used for in construction of houses?,0.00349100427833271,Function
cement,Guesser said: What is the object you are thinking of?,0.003567318955642662,Direct
cement,Guesser said: What is the object you are thinking of used for in construction of skyscrapers?,0.016886517419802516,Function
cement,Guesser said: What is the object you are thinking of?,0.0054052120670036174,Direct
cement,Guesser said: What is the object you are thinking of used for in construction of buildings?,0.0001632157177873239,Function
cement,Guesser said: What is the object you are thinking of?,0.004499747103821505,Direct
chair,Guesser said: What is the object's typical environment or where is it commonly found?,0.0003127173818562312,Location
chair,Guesser said: What is the general shape of the object?,0.00014819903893226183,Attribute
chair,Guesser said: What is the object primarily used for?,0.009777006606075389,Function
chair,Guesser said: What is the material the object is made of?,0.025262356761636795,Attribute
chair,Guesser said: I'm going to take a guess that the object is a chair.?,0.007656594399790606,Direct
chairlift,Guesser said: What is the general size of the object you are thinking of?,0.0008893293502012511,Attribute
chairlift,Guesser said: What is the purpose or function of the object you are thinking of?,0.002592605409972748,Function
chairlift,Guesser said: What type of environment does the object typically operate in?,0.006023067685394068,Location
chairlift,Guesser said: What is the primary material the object is made of?,0.03213568300188996,Attribute
chairlift,Guesser said: What is the object you are thinking of?,0.005502785186884296,Direct
chairlift,Guesser said: What is the object you are thinking of?,0.002938470042266772,Direct
chairlift,Guesser said: What is the object you are thinking of?,0.005502785186884296,Direct
chairlift,Guesser said: What are some common features of the object you are thinking of?,0.003936864469757495,Direct
chairlift,Guesser said: What is the object you are thinking of?,0.000764305228493356,Direct
chairlift,Guesser said: How does the object you are thinking of move?,0.000772986240281881,Function
chairlift,Guesser said: What is the object you are thinking of?,0.002938470042266772,Direct
chairlift,Guesser said: What is unique about the seats of the object you are thinking of?,0.0009536650216190878,Attribute
chairlift,Guesser said: What is the object you are thinking of?,0.002938470042266772,Direct
chairlift,Guesser said: How does the object you are thinking of protect its users from the elements?,0.0014487831123481953,Function
chairlift,Guesser said: What is the object you are thinking of?,0.0003926021930631407,Direct
chairlift,Guesser said: How does the object you are thinking of balance the weight of its users?,0.00010149147877669407,Function
chairlift,Guesser said: What is the object you are thinking of?,0.0028065887560231317,Direct
chairlift,Guesser said: What is the typical speed of the object you are thinking of?,0.000145402451817489,Attribute
chairlift,Guesser said: What is the object you are thinking of?,0.005502785186884296,Direct
chairlift,Guesser said: What are some common components of the object you are thinking of?,0.002737652800494317,Category
chairlift,Guesser said: What is the object you are thinking of?,0.002938470042266772,Direct
chairlift,Guesser said: How does the object you are thinking of interact with its users?,0.006122957463542633,Function
chairlift,Guesser said: What is the object you are thinking of?,0.005502785186884296,Direct
chairlift,Guesser said: What is the object you are thinking of?,0.002938470042266772,Direct
chairlift,Guesser said: What are some common sounds associated with the object you are thinking of?,0.0007018174998982829,Function
chairlift,Guesser said: What is the object you are thinking of?,0.0028065887560231317,Direct
chairlift,Guesser said: How does the object you are thinking of affect the environment around it?,0.0007107561283596908,Function
chairlift,Guesser said: What is the object you are thinking of?,0.002938470042266772,Direct
chairlift,Guesser said: What are some common maintenance tasks required for the object you are thinking of?,0.0006271445466161651,Function
chairlift,Guesser said: What is the object you are thinking of?,0.005502785186884296,Direct
chairlift,Guesser said: What are some common safety features of the object you are thinking of?,6.06629994024388e-05,Function
chairlift,Guesser said: What is the object you are thinking of?,0.002938470042266772,Direct
chairlift,Guesser said: What is the object you are thinking of?,0.002938470042266772,Direct
chairlift,Guesser said: What are some common locations where the object you are thinking of can be found?,0.00013029874063619218,Location
chairlift,Guesser said: What is the object you are thinking of?,0.002938470042266772,Direct
chairlift,Guesser said: What are some common features of the object you are thinking of that provide comfort to its users?,9.733337866535408e-05,Function
chairlift,Guesser said: What is the object you are thinking of?,0.000764305228493356,Direct
chairlift,Guesser said: What are some common components of the object you are thinking of?,0.0006710282769439857,Category
chairlift,Guesser said: What is the object you are thinking of?,0.005502785186884296,Direct
chairlift,Guesser said: What is the object you are thinking of?,0.000764305228493356,Direct
chairlift,Guesser said: How does the object you are thinking of differ from other types of transportation?,0.0021948760803418566,Function
chairlift,Guesser said: What is the object you are thinking of?,0.002938470042266772,Direct
chairlift,Guesser said: What are some common problems that the object you are thinking of can experience?,0.007934841005726057,Function
chairlift,Guesser said: What is the object you are thinking of?,0.0003926021930631407,Direct
chairlift,Guesser said: What is the typical color of the object you are thinking of?,0.006790540511246945,Attribute
chairlift,Guesser said: What is the object you are thinking of?,0.005502785186884296,Direct
chairlift,Guesser said: What are some common accessories that can be found with the object you are thinking of?,0.000572249283965931,Category
chairlift,Guesser said: What is the object you are thinking of?,0.0003926021930631407,Direct
chairlift,Guesser said: What are some common features of the object you are thinking of that provide support to its users?,0.0011040689247501234,Function
chairlift,Guesser said: What is the object you are thinking of?,0.005502785186884296,Direct
chalice,Guesser said: What is the size of the object you are thinking of?,0.000200052537504547,Attribute
chalice,Guesser said: What is the object used for?,0.004303452494912818,Function
chalice,Guesser said: What is the object made of?,0.014253774608111058,Attribute
chalice,Guesser said: How does the object relate to other objects?,0.00033500436923006305,Direct
chalice,Guesser said: What is the history of the object?,0.00033482153606101406,Direct
chalice,Guesser said: What is the shape of the object?,0.0072896272356537395,Attribute
chalice,Guesser said: I think the object you are thinking of is a chalice.?,0.007656594399790606,Direct
chalkboard,Guesser said: What does the object look like?,0.005686791866082785,Attribute
chalkboard,Guesser said: What is the object used for?,0.00792542357644166,Function
chalkboard,Guesser said: What is the object made of?,0.0009074298638864775,Attribute
chalkboard,Guesser said: I am going to guess that the object is a chalkboard.?,0.007656594399790606,Direct
chandelier,Guesser said: What is the general size of the object?,0.007242579170050334,Attribute
chandelier,Guesser said: How is the object used by people?,0.0005995928660205152,Function
chandelier,Guesser said: What material is the object made of?,0.010623124541446316,Attribute
chandelier,Guesser said: I think the object is a chandelier. ?,5.296363719153874e-05,Direct
chariot,Guesser said: What is the size of the object?,0.002544946781174673,Attribute
chariot,Guesser said: What is the primary function of the object?,0.0023127638415196827,Function
chariot,Guesser said: What is the material the object is made of?,0.025262356761636795,Attribute
chariot,Guesser said: What type of transportation does the object provide?,0.003003113738994756,Function
chariot,Guesser said: What is the shape of the object?,3.699176193450171e-05,Attribute
chariot,Guesser said: How does the object move?,0.0061437072339636245,Function
chariot,Guesser said: What is the color of the object?,0.0034364009835599063,Attribute
chariot,Guesser said: How many people can the object carry?,0.000730297533159785,Function
chariot,Guesser said: I think the object is a cart. ?,5.296363719153874e-05,Direct
chariot,uesser said: What is the object used for besides transportation?,0.00015414290015414167,Function
chariot,uesser said: What is the name of the object?,0.0005659530549024794,Direct
chariot,esser said: How does the object protect the people it carries during warfare?,0.006122957463542633,Function
chariot,esser said: What is the texture of the object's surface?,0.0026442955554557557,Attribute
chariot,ser said: How does the object's wheels interact with the ground?,0.00010596844963473018,Function
chariot,esser said: What is the weight of the object?,0.0002307840338495737,Attribute
chariot,ser said: I think the object is a chariot. ?,5.296363719153874e-05,Direct
checkerboard,Guesser said: What is the general size of the object?,7.03788569040853e-05,Attribute
checkerboard,Guesser said: How is the object used?,0.003071720179448789,Function
checkerboard,Guesser said: What material is the object made of?,0.025262356761636795,Attribute
checkerboard,Guesser said: What is the purpose of the object's surface?,0.009518078519150208,Function
checkerboard,Guesser said: What kind of games are played on the object's surface?,0.027202528308226448,Function
checkerboard,Guesser said: I'm going to guess that the object is a chessboard.?,0.007656594399790606,Direct
cheeseboard,Guesser said: What is the general size of the object?,0.002554666483717938,Attribute
cheeseboard,Guesser said: What is the object used for?,6.875957500440677e-05,Function
cheeseboard,Guesser said: What material is the object made of?,0.025262356761636795,Attribute
cheeseboard,Guesser said: How does one typically obtain the object?,0.0006026860538348444,Function
cheeseboard,Guesser said: What does the object look like?,0.011708900655882815,Attribute
cheeseboard,Guesser said: How does the object relate to other objects in the same setting?,0.0002978965629871766,Location
cheeseboard,Guesser said: I am going to take a guess that the object is a cheese board.?,0.007656594399790606,Direct
cheesecloth,Guesser said: What is the general shape of the object?,0.008045572109686816,Attribute
cheesecloth,Guesser said: What is the purpose of the object?,0.0004758252509304839,Function
cheesecloth,Guesser said: What material is the object made of?,0.0036929871045465745,Attribute
cheesecloth,Guesser said: How is the object used in everyday life?,0.0012935289774063108,Function
cheesecloth,Guesser said: I'm going to take a guess that the object is a cheesecloth.?,0.007656594399790606,Direct
chessboard,Guesser said: What is the general size of the object?,3.699176193450171e-05,Attribute
chessboard,Guesser said: What is the primary function of the object?,0.0002215017190074775,Function
chessboard,Guesser said: What material is the object made of?,0.025262356761636795,Attribute
chessboard,Guesser said: What is the name of the strategy board game that the object is used for?,0.007721193913404534,Function
chessboard,Guesser said: I think the object is a chessboard.?,0.007656594399790606,Direct
chinaware,Guesser said: What is the object's typical use?,0.0011362869783155816,Function
chinaware,Guesser said: What is the object's typical size?,0.00010561710000800417,Attribute
chinaware,Guesser said: How does the object relate to other objects?,0.013094907855585092,Direct
chinaware,Guesser said: What material is the object made of?,0.01008661980575809,Attribute
chinaware,Guesser said: My guess is that the object is a plate.?,0.007656594399790606,Direct
chopstick,Guesser said: What is the size of the object you are thinking of?,3.699176193450171e-05,Attribute
chopstick,Guesser said: What is the object used for?,0.031806439771937534,Function
chopstick,Guesser said: What is the material the object is made of?,0.025262356761636795,Attribute
chopstick,Guesser said: I'm going to take a guess that the object you are thinking of is a chopstick.?,0.007656594399790606,Direct
chute,Guesser said: What is the general shape of the object that you are thinking of?,0.004261641484418988,Attribute
chute,Guesser said: What is the typical use of the object that you are thinking of?,0.0017007112094677979,Function
chute,Guesser said: What is the material that the object is made of?,0.010307812475609524,Attribute
chute,Guesser said: How does the object relate to other objects or people in its typical use?,0.015598398579481199,Function
chute,Guesser said: What is the size of the object that you are thinking of?,0.0009297605080718085,Attribute
chute,Guesser said: How does the object make people feel in its typical use?,0.00027916873909106243,Function
chute,Guesser said: What is the color of the object that you are thinking of?,0.00028887839363278545,Attribute
chute,Guesser said: I guess that the object that you are thinking of is a slide. ?,5.296363719153874e-05,Direct
cleaver,Guesser said: What is the general shape of the object you are thinking of?,0.0005047865824678865,Attribute
cleaver,Guesser said: How is the object you are thinking of typically used?,0.00013213167003911508,Function
cleaver,Guesser said: What material is the object made of?,0.03213568300188996,Attribute
cleaver,Guesser said: What is the object you are thinking of?,0.0013001658733600152,Direct
cleaver,Guesser said: What is a characteristic of the object you are thinking of that makes it well suited for its use?,0.0004631777700083717,Function
cleaver,Guesser said: How does the object you are thinking of relate to other objects?,0.00703851555677204,Direct
cleaver,Guesser said: What are the object's dimensions?,0.00010561710000800417,Attribute
cleaver,Guesser said: What is the object you are thinking of?,0.0013001658733600152,Direct
cleaver,Guesser said: What is the object you are thinking of made of at its edge?,0.03213568300188996,Attribute
cleaver,Guesser said: What is the object you are thinking of?,0.0028778590895015554,Direct
cleaver,Guesser said: What is a common location where the object you are thinking of would be found?,0.01448193928842656,Location
cleaver,Guesser said: What is the object you are thinking of?,0.0013001658733600152,Direct
cleaver,Guesser said: What is the object you are thinking of used for in a kitchen?,0.0016001278362267612,Function
cleaver,Guesser said: What is the object you are thinking of?,0.0017838634422631117,Direct
cleaver,Guesser said: How does the object you are thinking of compare in size to other objects used for chopping?,0.002319740327580533,Attribute
cleaver,Guesser said: What is the object you are thinking of?,0.0017838634422631117,Direct
cleaver,Guesser said: What is a characteristic of the object you are thinking of that makes it well suited for chopping?,0.002139177534793646,Function
cleaver,Guesser said: What is the object you are thinking of?,0.0017838634422631117,Direct
cleaver,Guesser said: What is the object's weight?,0.0012288826748481085,Attribute
cleaver,Guesser said: What is the object you are thinking of?,0.0017838634422631117,Direct
cleaver,Guesser said: What is the object you are thinking of used to chop?,0.002192578947195045,Function
cleaver,Guesser said: What is the object you are thinking of?,0.0013001658733600152,Direct
cleaver,Guesser said: What is the object you are thinking of used for?,0.00015309920070194494,Function
cleaver,Guesser said: What is the object you are thinking of?,0.0017838634422631117,Direct
